PROVIDER_ID,PROCEDURE_COUNT,READMISSION_COUNT,DEATH_COUNT,COMPLICATION_COUNT,PERCENTAGE
175194,1,0,0,0,0.0
200921,1,0,0,0,0.0
203929,1,0,0,0,0.0
206303,1,0,0,0,0.0
213435,1,0,0,0,0.0
474244,1,0,0,0,0.0
487969,1,0,0,0,0.0
581167,1,0,0,0,0.0
20511,1,0,0,0,0.0
24806,1,0,0,0,0.0
40266,1,0,0,0,0.0
46109,3,0,0,0,0.0
46789,1,0,0,0,0.0
52534,3,0,0,0,0.0
68906,1,0,0,0,0.0
72680,2,0,0,0,0.0
109579,1,0,0,0,0.0
118808,1,0,0,0,0.0
183625,1,0,0,0,0.0
283002,1,0,0,0,0.0
31096,1,0,0,0,0.0
42306,4,0,0,0,0.0
141402,1,0,0,0,0.0
158660,1,0,0,0,0.0
181446,1,0,0,0,0.0
204660,2,0,0,0,0.0
227473,1,0,0,0,0.0
246672,1,0,0,0,0.0
321251,1,0,0,0,0.0
6946,3,0,0,0,0.0
106388,1,0,0,0,0.0
131939,2,0,0,0,0.0
184558,1,0,1,1,1.0
197520,1,0,0,0,0.0
201512,1,0,0,0,0.0
253233,1,0,0,0,0.0
280100,1,0,0,0,0.0
343186,2,0,0,0,0.0
351393,1,0,0,0,0.0
152,1,0,0,0,0.0
3919,1,0,0,0,0.0
39548,1,0,0,0,0.0
48878,2,0,0,0,0.0
57615,1,0,0,0,0.0
59472,1,0,0,0,0.0
85217,1,0,0,0,0.0
92203,1,0,0,0,0.0
139306,1,0,0,0,0.0
196825,1,0,0,0,0.0
216165,1,0,0,0,0.0
26267,1,0,0,0,0.0
58761,1,0,0,0,0.0
122357,1,0,0,0,0.0
122377,1,0,0,0,0.0
153892,1,0,0,0,0.0
228814,1,0,0,0,0.0
296687,1,0,0,0,0.0
341370,1,0,0,0,0.0
352698,1,0,0,0,0.0
425840,1,0,0,0,0.0
595469,1,0,0,0,0.0
10586,1,0,0,0,0.0
33433,1,0,0,0,0.0
104175,1,0,0,0,0.0
172161,1,0,0,0,0.0
210970,1,0,0,0,0.0
251651,1,0,0,0,0.0
356196,1,0,0,0,0.0
2886,1,0,0,0,0.0
3121,1,0,0,0,0.0
23704,1,0,0,0,0.0
70119,1,0,0,0,0.0
87961,1,0,0,0,0.0
105781,2,1,0,1,0.5
134854,1,0,0,0,0.0
155542,1,0,0,0,0.0
172897,1,0,0,0,0.0
202775,1,0,0,0,0.0
284077,2,0,0,0,0.0
287474,1,0,0,0,0.0
366812,1,0,0,0,0.0
12123,1,0,0,0,0.0
63619,1,0,0,0,0.0
93201,1,0,0,0,0.0
104313,1,0,0,0,0.0
135441,1,0,0,0,0.0
157012,1,0,0,0,0.0
185861,1,0,0,0,0.0
10650,1,0,0,0,0.0
25749,2,0,0,0,0.0
31859,1,0,0,0,0.0
59789,1,0,0,0,0.0
65200,1,0,0,0,0.0
75592,2,0,0,0,0.0
86255,1,0,0,0,0.0
122930,1,0,0,0,0.0
204752,1,0,0,0,0.0
307646,1,0,0,0,0.0
547047,1,0,0,0,0.0
12186,1,0,0,0,0.0
45032,9,0,0,0,0.0
223977,1,0,0,0,0.0
302645,1,0,0,0,0.0
413306,1,0,0,0,0.0
15631,1,0,0,0,0.0
25952,1,0,0,0,0.0
53488,1,0,0,0,0.0
97479,2,0,0,0,0.0
283424,1,0,0,0,0.0
318475,1,0,0,0,0.0
344528,1,0,0,0,0.0
371320,1,0,0,0,0.0
50296,2,0,0,0,0.0
145995,3,0,0,0,0.0
147610,1,0,0,0,0.0
201962,2,0,0,0,0.0
217473,1,0,0,0,0.0
246906,1,0,0,0,0.0
280226,1,0,0,0,0.0
307301,1,0,0,0,0.0
330996,1,0,0,0,0.0
589214,1,0,0,0,0.0
643214,1,0,0,0,0.0
706103,1,0,0,0,0.0
1878,3,0,0,0,0.0
2633,8,0,0,0,0.0
30315,1,0,0,0,0.0
31479,1,0,0,0,0.0
40692,1,0,0,0,0.0
45540,1,0,0,0,0.0
158436,1,0,0,0,0.0
168536,1,0,0,0,0.0
248677,1,0,0,0,0.0
252890,1,0,0,0,0.0
268166,1,0,0,0,0.0
317672,1,0,0,0,0.0
488895,1,0,0,0,0.0
20474,1,0,0,0,0.0
79380,1,0,0,0,0.0
157333,1,0,0,0,0.0
289062,1,0,0,0,0.0
298614,1,0,0,0,0.0
322848,1,0,0,0,0.0
385310,1,0,0,0,0.0
515906,1,0,0,0,0.0
43671,1,0,0,0,0.0
52983,1,0,0,0,0.0
65965,1,0,0,0,0.0
90034,1,0,0,0,0.0
109413,1,0,0,0,0.0
115818,1,0,0,0,0.0
130349,1,0,0,0,0.0
136694,2,0,0,0,0.0
170879,1,0,0,0,0.0
178446,1,0,0,0,0.0
196288,1,0,0,0,0.0
261086,1,0,0,0,0.0
346787,1,0,0,0,0.0
441198,1,0,0,0,0.0
512820,1,0,0,0,0.0
633858,1,0,0,0,0.0
16,1,0,0,0,0.0
86,1,0,0,0,0.0
1367,1,0,0,0,0.0
55412,1,0,0,0,0.0
55784,4,0,0,0,0.0
60599,1,0,0,0,0.0
63136,2,0,0,0,0.0
261154,2,0,0,0,0.0
696491,1,0,0,0,0.0
16327,1,0,0,0,0.0
22570,1,0,0,0,0.0
33187,1,0,0,0,0.0
34589,1,0,0,0,0.0
43178,1,0,0,0,0.0
81627,1,0,0,0,0.0
130470,1,0,0,0,0.0
184235,1,0,0,0,0.0
219995,1,0,0,0,0.0
231047,1,0,0,0,0.0
285724,1,0,0,0,0.0
427222,2,0,0,0,0.0
682557,1,0,0,0,0.0
781145,1,0,0,0,0.0
13749,1,0,0,0,0.0
30983,1,0,0,0,0.0
32745,2,0,0,0,0.0
109161,1,0,0,0,0.0
151278,1,0,0,0,0.0
152768,1,0,0,0,0.0
195402,1,0,0,0,0.0
258337,1,0,0,0,0.0
315441,1,0,0,0,0.0
345423,1,0,0,0,0.0
347930,1,0,0,0,0.0
363524,1,0,0,0,0.0
538621,1,0,0,0,0.0
5862,1,0,0,0,0.0
13959,1,0,0,0,0.0
31857,1,0,0,0,0.0
34153,5,0,0,0,0.0
67645,2,0,0,0,0.0
112898,1,0,0,0,0.0
150000,1,0,0,0,0.0
193692,1,0,0,0,0.0
268355,2,0,0,0,0.0
372506,1,0,0,0,0.0
478204,1,0,0,0,0.0
490064,1,0,0,0,0.0
1997,3,0,0,0,0.0
11138,1,0,0,0,0.0
20974,1,0,0,0,0.0
26675,3,0,0,0,0.0
56118,1,0,0,0,0.0
162686,1,0,0,0,0.0
297534,1,0,0,0,0.0
403482,1,0,0,0,0.0
9980,1,0,0,0,0.0
85055,1,0,0,0,0.0
109635,1,0,0,0,0.0
159975,1,0,0,0,0.0
293408,1,0,0,0,0.0
389594,1,0,0,0,0.0
5247,10,0,0,0,0.0
8201,1,0,0,0,0.0
30902,1,0,0,0,0.0
49460,1,0,0,0,0.0
217345,1,0,0,0,0.0
232511,1,0,0,0,0.0
256892,1,0,0,0,0.0
301702,1,0,0,0,0.0
348070,1,0,0,0,0.0
370190,1,0,0,0,0.0
392369,1,0,0,0,0.0
13412,1,0,0,0,0.0
14510,1,0,0,0,0.0
21199,4,0,0,0,0.0
29147,2,0,0,0,0.0
52761,1,0,0,0,0.0
66891,2,0,0,0,0.0
67774,1,0,0,0,0.0
144585,1,0,0,0,0.0
185897,1,0,0,0,0.0
190715,1,0,0,0,0.0
294963,1,0,0,0,0.0
354639,1,0,0,0,0.0
365730,1,0,0,0,0.0
561822,1,0,0,0,0.0
1301,2,0,0,0,0.0
12981,1,0,0,0,0.0
42507,1,0,0,0,0.0
42936,1,0,0,0,0.0
53204,1,0,0,0,0.0
60618,1,0,0,0,0.0
121081,1,0,0,0,0.0
123097,1,0,0,0,0.0
151819,1,0,0,0,0.0
270874,2,0,0,0,0.0
352081,1,0,0,0,0.0
19740,3,0,0,0,0.0
21750,1,0,0,0,0.0
77353,1,0,0,0,0.0
89858,1,0,0,0,0.0
126097,1,0,0,0,0.0
148019,1,0,0,0,0.0
156924,1,0,0,0,0.0
403951,1,0,0,0,0.0
414043,1,0,0,0,0.0
577420,1,0,0,0,0.0
5948,1,0,0,0,0.0
7657,1,0,0,0,0.0
23762,5,0,0,0,0.0
26160,2,0,0,0,0.0
68567,1,0,0,0,0.0
148705,1,0,0,0,0.0
193815,1,0,0,0,0.0
321573,1,0,0,0,0.0
332452,1,0,0,0,0.0
362327,1,0,0,0,0.0
470659,1,0,0,0,0.0
74087,1,0,0,0,0.0
111466,1,0,0,0,0.0
140824,1,0,0,0,0.0
200668,1,0,0,0,0.0
202664,1,0,0,0,0.0
324041,1,0,0,0,0.0
526268,1,0,0,0,0.0
22749,1,0,0,0,0.0
61284,6,0,0,0,0.0
61285,1,0,0,0,0.0
75426,2,0,0,0,0.0
85350,1,0,0,0,0.0
108557,1,0,0,0,0.0
145996,1,0,0,0,0.0
329285,1,0,0,0,0.0
341207,1,0,0,0,0.0
419980,1,0,0,0,0.0
11779,1,0,0,0,0.0
14476,1,0,0,0,0.0
30058,1,0,0,0,0.0
111044,1,0,0,0,0.0
142106,1,0,0,0,0.0
669490,1,0,0,0,0.0
15117,2,0,0,0,0.0
19229,4,0,0,0,0.0
26384,2,0,0,0,0.0
33098,2,0,0,0,0.0
41278,1,0,0,0,0.0
159221,1,0,0,0,0.0
177644,1,0,0,0,0.0
191198,2,0,0,0,0.0
3683,19,0,0,0,0.0
4027,1,0,0,0,0.0
12808,1,0,0,0,0.0
26312,1,0,0,0,0.0
38732,1,0,0,0,0.0
45275,1,0,0,0,0.0
67801,1,0,0,0,0.0
159390,2,0,0,0,0.0
202483,2,0,0,0,0.0
231054,2,0,0,0,0.0
283763,1,0,0,0,0.0
298818,1,0,0,0,0.0
312113,1,0,0,0,0.0
326093,1,0,0,0,0.0
266,1,0,0,0,0.0
6193,1,0,0,0,0.0
60413,1,0,0,0,0.0
185599,1,0,0,0,0.0
196841,1,0,0,0,0.0
349362,1,0,0,0,0.0
426243,1,0,0,0,0.0
652745,1,0,0,0,0.0
694941,1,0,0,0,0.0
1711,1,0,0,0,0.0
9402,1,0,0,0,0.0
12496,1,0,0,0,0.0
30985,1,0,0,0,0.0
38836,1,0,0,0,0.0
46187,1,0,0,0,0.0
60260,13,0,0,0,0.0
89999,1,0,0,0,0.0
138587,1,0,0,0,0.0
168559,1,0,0,0,0.0
194696,2,0,0,0,0.0
269052,1,0,0,0,0.0
322851,1,0,0,0,0.0
578523,1,0,0,0,0.0
588397,1,0,0,0,0.0
14586,1,0,0,0,0.0
20753,1,0,0,0,0.0
21370,1,0,0,0,0.0
63694,1,0,0,0,0.0
76166,1,0,0,0,0.0
99480,2,0,0,0,0.0
111758,1,0,0,0,0.0
186030,1,0,0,0,0.0
356860,1,0,0,0,0.0
372879,1,0,0,0,0.0
505437,1,0,0,0,0.0
154052,1,0,0,0,0.0
218728,1,0,0,0,0.0
244142,1,0,0,0,0.0
295341,1,0,0,0,0.0
420134,1,0,0,0,0.0
3138,1,0,0,0,0.0
7156,1,0,0,0,0.0
15877,2,0,0,0,0.0
25636,1,0,0,0,0.0
32993,1,0,0,0,0.0
49683,2,0,0,0,0.0
70599,1,0,0,0,0.0
125980,1,0,0,0,0.0
180597,1,0,0,0,0.0
195719,1,0,0,0,0.0
210184,1,0,0,0,0.0
263239,1,0,0,0,0.0
265523,1,0,0,0,0.0
273094,1,0,0,0,0.0
326621,1,0,0,0,0.0
381622,1,0,0,0,0.0
480696,1,0,0,0,0.0
7434,1,0,0,0,0.0
46343,1,0,0,0,0.0
104336,1,0,0,0,0.0
114362,2,0,0,0,0.0
269337,1,0,0,0,0.0
275320,1,0,0,0,0.0
285117,1,0,0,0,0.0
294746,1,0,0,0,0.0
327744,1,0,0,0,0.0
455508,1,0,0,0,0.0
12688,1,0,0,0,0.0
14584,1,0,0,0,0.0
32270,1,0,0,0,0.0
43577,1,0,0,0,0.0
55553,1,0,0,0,0.0
79396,1,0,0,0,0.0
160524,1,0,0,0,0.0
6081,1,0,0,0,0.0
22195,1,0,0,0,0.0
42089,1,0,0,0,0.0
46660,1,0,0,0,0.0
50174,1,0,0,0,0.0
58384,4,0,0,0,0.0
67760,1,0,0,0,0.0
80516,1,0,0,0,0.0
82932,1,0,0,0,0.0
132853,1,0,0,0,0.0
174909,3,0,0,0,0.0
196912,1,0,0,0,0.0
423835,1,0,0,0,0.0
479437,1,0,0,0,0.0
32994,3,0,0,0,0.0
34979,6,0,0,0,0.0
46101,1,0,0,0,0.0
52981,1,0,0,0,0.0
68324,1,0,0,0,0.0
122630,1,0,0,0,0.0
151499,1,0,0,0,0.0
213799,1,0,0,0,0.0
231147,1,0,0,0,0.0
267301,1,0,0,0,0.0
311197,1,0,0,0,0.0
389650,1,0,0,0,0.0
443993,1,0,0,0,0.0
605792,1,0,0,0,0.0
3694,5,0,0,0,0.0
10130,15,1,0,1,0.0666666666667
35890,1,0,0,0,0.0
49200,3,0,0,0,0.0
85837,1,0,0,0,0.0
138833,1,0,0,0,0.0
143711,1,0,0,0,0.0
201647,1,0,0,0,0.0
205891,1,0,0,0,0.0
316015,1,0,0,0,0.0
318652,1,0,0,0,0.0
359909,1,0,0,0,0.0
381221,1,0,0,0,0.0
545099,1,0,0,0,0.0
28287,1,0,0,0,0.0
56721,1,0,0,0,0.0
67699,1,0,0,0,0.0
192862,1,0,0,0,0.0
252213,1,0,0,0,0.0
335110,1,0,0,0,0.0
345730,1,0,0,0,0.0
368957,1,0,0,0,0.0
423955,1,0,0,0,0.0
444654,1,0,0,0,0.0
9501,1,0,0,0,0.0
22599,1,0,0,0,0.0
51718,6,0,0,0,0.0
61665,6,0,0,0,0.0
64754,1,0,0,0,0.0
154111,1,0,0,0,0.0
205107,1,0,0,0,0.0
58982,1,0,0,0,0.0
81727,1,0,0,0,0.0
100190,5,0,0,0,0.0
109827,1,0,0,0,0.0
170640,1,0,0,0,0.0
227856,1,0,0,0,0.0
305004,1,0,0,0,0.0
439421,1,0,0,0,0.0
524709,1,0,0,0,0.0
525019,1,0,0,0,0.0
18197,1,0,0,0,0.0
25637,14,0,0,0,0.0
58758,1,0,0,0,0.0
84458,1,0,0,0,0.0
95508,3,0,0,0,0.0
96129,1,0,0,0,0.0
115204,1,0,0,0,0.0
341286,2,0,0,0,0.0
419796,1,0,0,0,0.0
659092,1,0,0,0,0.0
14099,15,0,0,0,0.0
25886,1,0,0,0,0.0
51500,1,0,0,0,0.0
52054,1,0,0,0,0.0
53418,1,0,0,0,0.0
58671,1,0,0,0,0.0
158857,1,0,0,0,0.0
190789,1,0,0,0,0.0
212754,2,0,0,0,0.0
350276,1,0,0,0,0.0
402108,1,0,0,0,0.0
618514,1,0,0,0,0.0
34154,3,0,0,0,0.0
49773,1,0,0,0,0.0
77522,1,0,0,0,0.0
79551,1,0,0,0,0.0
81360,4,0,0,0,0.0
150288,1,0,0,0,0.0
188408,2,0,0,0,0.0
227157,1,0,0,0,0.0
264555,1,0,0,0,0.0
278552,1,0,0,0,0.0
300458,1,0,0,0,0.0
5509,2,0,0,0,0.0
15058,1,0,0,0,0.0
36876,1,0,0,0,0.0
39062,1,0,0,0,0.0
40567,1,0,0,0,0.0
57970,1,0,0,0,0.0
127073,1,0,0,0,0.0
177058,1,0,0,0,0.0
185296,1,0,0,0,0.0
104888,2,0,0,0,0.0
126821,1,0,0,0,0.0
137905,1,0,0,0,0.0
154435,1,0,0,0,0.0
172238,1,0,0,0,0.0
186888,1,0,0,0,0.0
242502,1,0,0,0,0.0
289474,1,0,0,0,0.0
311819,1,0,0,0,0.0
345715,1,0,0,0,0.0
537334,1,0,0,0,0.0
636758,1,1,0,1,1.0
44432,1,0,0,0,0.0
45433,1,0,0,0,0.0
51059,2,0,0,0,0.0
88179,1,0,0,0,0.0
134391,1,0,0,0,0.0
219202,1,0,0,0,0.0
253754,2,0,0,0,0.0
497037,1,0,0,0,0.0
14751,1,0,0,0,0.0
21834,1,0,0,0,0.0
80242,1,0,0,0,0.0
183436,1,0,0,0,0.0
495700,1,0,0,0,0.0
564514,1,0,0,0,0.0
31034,1,0,0,0,0.0
55212,1,0,0,0,0.0
66948,1,0,0,0,0.0
75370,1,0,0,0,0.0
131266,1,0,0,0,0.0
151252,1,0,0,0,0.0
175263,1,0,0,0,0.0
198774,1,0,0,0,0.0
239180,1,0,0,0,0.0
249083,2,0,0,0,0.0
282089,1,0,0,0,0.0
320978,1,0,0,0,0.0
381204,1,0,0,0,0.0
666137,1,0,0,0,0.0
4211,1,0,0,0,0.0
11490,1,0,0,0,0.0
16040,1,0,0,0,0.0
18067,1,0,0,0,0.0
86737,3,0,0,0,0.0
121398,1,0,0,0,0.0
224577,1,0,0,0,0.0
301442,1,0,0,0,0.0
422994,1,0,0,0,0.0
3697,1,1,0,1,1.0
18615,1,0,0,0,0.0
87145,1,1,0,1,1.0
141256,1,0,0,0,0.0
157813,1,0,0,0,0.0
310035,1,0,0,0,0.0
310109,2,0,0,0,0.0
393228,1,0,0,0,0.0
480555,1,0,0,0,0.0
512057,1,0,0,0,0.0
530058,1,0,0,0,0.0
7107,1,0,0,0,0.0
41983,1,0,0,0,0.0
44495,4,0,0,0,0.0
53126,2,0,0,0,0.0
79984,2,0,0,0,0.0
104108,2,0,0,0,0.0
105865,1,0,0,0,0.0
158104,1,0,0,0,0.0
216458,1,0,0,0,0.0
259949,1,0,0,0,0.0
279967,1,0,0,0,0.0
412641,1,0,0,0,0.0
475120,1,0,0,0,0.0
22601,3,0,0,0,0.0
29436,1,0,0,0,0.0
60966,1,0,0,0,0.0
67243,1,0,0,0,0.0
120164,1,0,0,0,0.0
148009,1,0,0,0,0.0
158025,1,0,0,0,0.0
338011,1,0,0,0,0.0
