PROVIDER_ID,PROCEDURE_COUNT,READMISSION_COUNT,DEATH_COUNT,COMPLICATION_COUNT,PERCENTAGE
349621,1,0,0,0,0.0
360399,1,0,0,0,0.0
367222,1,0,0,0,0.0
382301,1,0,0,0,0.0
385528,1,0,0,0,0.0
388931,4,0,0,0,0.0
390373,1,0,0,0,0.0
417823,3,0,0,0,0.0
450545,2,0,0,0,0.0
481244,1,1,0,1,1.0
521278,1,0,0,0,0.0
561632,1,0,0,0,0.0
591758,2,0,0,0,0.0
608011,1,0,0,0,0.0
826808,3,0,0,0,0.0
844651,1,0,0,0,0.0
1483,1,0,0,0,0.0
2580,1,0,0,0,0.0
3226,1,0,0,0,0.0
3698,2,0,0,0,0.0
4929,3,0,0,0,0.0
6393,2,0,0,0,0.0
11710,1,0,0,0,0.0
21715,1,0,0,0,0.0
26801,3,0,0,0,0.0
29595,1,0,0,0,0.0
34878,22,4,0,4,0.181818181818
37195,1,0,0,0,0.0
37734,1,0,0,0,0.0
40687,9,0,0,0,0.0
45634,1,0,0,0,0.0
46108,11,0,0,0,0.0
57513,22,0,0,0,0.0
58572,1,0,0,0,0.0
61867,2,4,0,4,2.0
62526,4,0,0,0,0.0
65726,3,0,0,0,0.0
65771,3,0,0,0,0.0
70830,1,0,0,0,0.0
75250,1,0,0,0,0.0
83947,2,0,0,0,0.0
92858,1,0,0,0,0.0
100615,1,0,0,0,0.0
101541,1,0,0,0,0.0
102262,1,0,0,0,0.0
104317,1,0,0,0,0.0
105437,2,0,0,0,0.0
105712,1,0,0,0,0.0
110327,4,0,0,0,0.0
110433,2,0,0,0,0.0
117349,4,0,0,0,0.0
118064,1,0,0,0,0.0
122604,1,0,0,0,0.0
122710,1,1,0,1,1.0
128026,1,0,0,0,0.0
134143,1,0,0,0,0.0
136498,2,0,0,0,0.0
149261,2,0,0,0,0.0
151791,1,0,0,0,0.0
156554,1,0,0,0,0.0
200448,1,0,0,0,0.0
201981,4,0,0,0,0.0
224325,1,0,0,0,0.0
243604,1,0,0,0,0.0
243664,2,0,0,0,0.0
245018,1,0,0,0,0.0
252225,2,0,0,0,0.0
254224,1,0,0,0,0.0
254684,4,0,0,0,0.0
260395,2,0,0,0,0.0
266548,2,0,0,0,0.0
271143,1,0,0,0,0.0
273483,2,1,0,1,0.5
274520,2,0,0,0,0.0
284118,1,0,0,0,0.0
288428,3,0,0,0,0.0
288503,4,0,0,0,0.0
299067,1,0,0,0,0.0
302430,2,0,0,0,0.0
306085,1,0,0,0,0.0
308333,1,0,0,0,0.0
310013,1,0,0,0,0.0
310946,1,0,0,0,0.0
316978,2,0,0,0,0.0
325924,2,0,0,0,0.0
330980,3,0,0,0,0.0
333796,2,4,0,4,2.0
348358,1,0,0,0,0.0
353258,2,0,0,0,0.0
362051,2,0,0,0,0.0
367937,12,0,0,0,0.0
401881,1,0,0,0,0.0
413091,1,0,0,0,0.0
419364,2,0,0,0,0.0
459347,1,0,0,0,0.0
462225,1,0,0,0,0.0
475152,1,0,0,0,0.0
522659,2,0,0,0,0.0
543065,1,0,0,0,0.0
589279,2,0,0,0,0.0
604189,1,0,0,0,0.0
607952,1,0,0,0,0.0
608126,1,0,0,0,0.0
640406,1,0,0,0,0.0
695172,1,0,0,0,0.0
704146,1,0,0,0,0.0
809000,1,1,0,1,1.0
9162,1,0,0,0,0.0
16791,1,0,0,0,0.0
16924,2,0,0,0,0.0
20020,4,0,0,0,0.0
21121,5,0,0,0,0.0
22609,1,0,0,0,0.0
24855,3,0,0,0,0.0
25106,3,0,0,0,0.0
27471,1,0,0,0,0.0
28871,2,0,0,0,0.0
29022,1,0,0,0,0.0
35044,2,0,0,0,0.0
41126,1,0,0,0,0.0
48979,1,1,0,1,1.0
54212,1,0,0,0,0.0
54958,3,0,0,0,0.0
55013,1,0,0,0,0.0
56840,1,0,0,0,0.0
60001,1,0,0,0,0.0
60964,9,0,0,0,0.0
61313,1,0,0,0,0.0
65353,1,0,0,0,0.0
75969,1,0,0,0,0.0
81465,1,0,0,0,0.0
82886,1,0,0,0,0.0
98046,1,1,0,1,1.0
98376,3,0,0,0,0.0
101604,1,0,0,0,0.0
102151,5,0,0,0,0.0
104015,1,0,0,0,0.0
106148,4,0,0,0,0.0
110512,1,0,0,0,0.0
113812,1,0,0,0,0.0
114572,1,0,0,0,0.0
119641,1,1,0,1,1.0
133704,1,0,0,0,0.0
135137,1,0,0,0,0.0
136180,1,0,0,0,0.0
139255,7,0,0,0,0.0
145184,1,0,0,0,0.0
164740,13,0,0,0,0.0
167868,1,0,0,0,0.0
171202,1,0,0,0,0.0
178897,4,1,0,1,0.25
184126,4,1,0,1,0.25
185260,6,1,0,1,0.166666666667
190128,1,0,0,0,0.0
191100,1,0,0,0,0.0
191394,1,0,0,0,0.0
191956,2,0,0,0,0.0
193033,1,2,0,2,2.0
194061,1,0,0,0,0.0
204300,2,0,0,0,0.0
206362,2,0,0,0,0.0
211983,7,0,0,0,0.0
221572,1,0,0,0,0.0
222356,1,0,0,0,0.0
224413,1,0,0,0,0.0
229519,3,0,0,0,0.0
238051,1,0,0,0,0.0
243984,1,0,0,0,0.0
254082,3,0,0,0,0.0
257286,1,0,0,0,0.0
259272,3,0,0,0,0.0
269545,1,0,0,0,0.0
269918,2,0,0,0,0.0
274397,1,0,0,0,0.0
297777,3,0,0,0,0.0
299700,1,0,0,0,0.0
317022,2,0,0,0,0.0
322461,6,0,0,0,0.0
339860,2,0,0,0,0.0
345998,4,0,0,0,0.0
357647,1,0,0,0,0.0
361053,2,0,0,0,0.0
377586,1,0,0,0,0.0
392696,1,0,0,0,0.0
422961,4,0,0,0,0.0
447860,2,0,0,0,0.0
465341,1,0,0,0,0.0
542948,1,0,0,0,0.0
580857,1,0,0,0,0.0
588094,4,0,0,0,0.0
597625,3,0,0,0,0.0
621084,1,0,0,0,0.0
625777,1,0,0,0,0.0
849957,1,0,0,0,0.0
85,7,0,0,0,0.0
251,5,0,0,0,0.0
580,1,0,0,0,0.0
2721,1,0,0,0,0.0
3490,1,0,0,0,0.0
4042,1,0,0,0,0.0
4239,1,0,0,0,0.0
7066,3,0,0,0,0.0
10768,1,0,0,0,0.0
13188,1,0,0,0,0.0
18746,1,0,0,0,0.0
19161,2,0,0,0,0.0
21938,1,0,0,0,0.0
22965,4,0,0,0,0.0
27255,1,0,0,0,0.0
27856,2,0,0,0,0.0
29483,1,0,0,0,0.0
31076,1,0,0,0,0.0
31759,1,0,0,0,0.0
32554,1,0,0,0,0.0
33337,1,0,0,0,0.0
35094,10,0,0,0,0.0
35184,1,0,0,0,0.0
35950,9,0,0,0,0.0
41085,1,0,0,0,0.0
42397,1,0,0,0,0.0
42942,1,1,0,1,1.0
44792,1,0,0,0,0.0
45895,2,0,0,0,0.0
45978,1,0,0,0,0.0
52670,1,0,0,0,0.0
58066,2,0,0,0,0.0
65879,1,0,0,0,0.0
66289,1,0,0,0,0.0
68064,1,0,0,0,0.0
68386,2,0,0,0,0.0
73745,1,0,0,0,0.0
75541,1,0,0,0,0.0
78776,4,1,0,1,0.25
82233,1,0,0,0,0.0
97579,3,0,0,0,0.0
97828,1,0,0,0,0.0
117589,1,0,0,0,0.0
127355,1,0,0,0,0.0
132063,1,0,0,0,0.0
134218,1,0,0,0,0.0
138644,1,0,0,0,0.0
144146,1,0,0,0,0.0
144565,1,0,0,0,0.0
153332,1,0,0,0,0.0
162129,1,0,0,0,0.0
162354,3,1,0,1,0.333333333333
181958,1,0,0,0,0.0
185553,4,0,0,0,0.0
187922,4,0,0,0,0.0
188870,1,0,0,0,0.0
207073,3,0,0,0,0.0
209878,11,2,0,2,0.181818181818
212049,1,0,0,0,0.0
215027,1,0,0,0,0.0
217342,2,0,0,0,0.0
220996,1,0,0,0,0.0
223067,2,0,0,0,0.0
224261,1,1,0,1,1.0
224462,2,0,0,0,0.0
243927,1,0,0,0,0.0
245699,2,0,0,0,0.0
246408,1,0,0,0,0.0
246613,1,0,0,0,0.0
248494,1,0,0,0,0.0
256004,1,0,0,0,0.0
256733,1,0,0,0,0.0
257432,1,0,0,0,0.0
257831,1,0,0,0,0.0
266663,1,0,0,0,0.0
270728,1,0,0,0,0.0
271727,1,0,0,0,0.0
273032,1,0,0,0,0.0
283707,2,0,0,0,0.0
284794,1,1,0,1,1.0
297644,3,0,0,0,0.0
307049,1,0,0,0,0.0
307590,1,0,0,0,0.0
310292,2,0,0,0,0.0
310719,1,0,0,0,0.0
315842,7,0,0,0,0.0
327543,1,0,0,0,0.0
329129,2,0,0,0,0.0
330731,3,0,0,0,0.0
372536,1,0,0,0,0.0
423167,1,0,0,0,0.0
432264,1,0,0,0,0.0
440379,4,0,0,0,0.0
456267,1,0,0,0,0.0
466201,1,0,0,0,0.0
472979,1,0,0,0,0.0
545005,1,0,0,0,0.0
560428,2,0,0,0,0.0
568223,1,0,0,0,0.0
569253,2,0,0,0,0.0
574500,1,0,0,0,0.0
574736,1,0,0,0,0.0
601520,1,0,0,0,0.0
645578,3,0,0,0,0.0
2924,1,2,0,2,2.0
3834,2,0,0,0,0.0
8577,1,0,0,0,0.0
11928,1,0,0,0,0.0
12322,4,0,0,0,0.0
19317,2,0,0,0,0.0
21298,1,0,0,0,0.0
21769,1,0,0,0,0.0
24254,1,0,0,0,0.0
25316,1,0,0,0,0.0
27228,1,0,0,0,0.0
27683,4,0,0,0,0.0
32804,3,0,0,0,0.0
37036,2,0,0,0,0.0
38728,1,0,0,0,0.0
39721,2,0,0,0,0.0
45227,2,0,0,0,0.0
47799,1,0,0,0,0.0
51350,1,0,0,0,0.0
52239,1,0,0,0,0.0
59547,1,0,0,0,0.0
62935,4,0,0,0,0.0
63146,1,0,0,0,0.0
66036,2,0,0,0,0.0
68392,2,0,0,0,0.0
72406,2,0,0,0,0.0
75808,2,0,0,0,0.0
80984,1,0,0,0,0.0
81035,1,0,0,0,0.0
86732,4,0,0,0,0.0
87573,1,0,0,0,0.0
90130,1,0,0,0,0.0
93556,2,0,0,0,0.0
95334,2,0,0,0,0.0
102780,2,0,0,0,0.0
104226,1,0,0,0,0.0
105484,1,0,0,0,0.0
105735,8,0,0,0,0.0
106241,2,0,0,0,0.0
113629,3,0,0,0,0.0
114458,2,0,0,0,0.0
117278,1,0,0,0,0.0
119299,1,0,0,0,0.0
120438,1,0,0,0,0.0
121207,1,0,0,0,0.0
125141,2,0,0,0,0.0
125607,1,0,0,0,0.0
125637,9,0,0,0,0.0
127863,1,0,0,0,0.0
128076,2,0,0,0,0.0
140052,2,0,0,0,0.0
142731,1,0,0,0,0.0
144406,1,0,0,0,0.0
147971,1,0,0,0,0.0
149139,2,0,0,0,0.0
157788,1,0,0,0,0.0
162563,3,0,0,0,0.0
166516,1,0,0,0,0.0
167298,1,0,0,0,0.0
171211,1,0,0,0,0.0
183789,1,0,0,0,0.0
193568,1,0,0,0,0.0
203378,1,0,0,0,0.0
212492,1,0,0,0,0.0
221341,2,0,0,0,0.0
226729,1,0,0,0,0.0
228468,1,0,0,0,0.0
230670,2,0,0,0,0.0
231098,5,0,0,0,0.0
232109,2,0,0,0,0.0
234478,1,2,0,2,2.0
245676,1,0,0,0,0.0
246030,1,0,0,0,0.0
267794,1,0,0,0,0.0
270989,1,0,0,0,0.0
272101,1,0,0,0,0.0
273551,2,0,0,0,0.0
284599,4,0,0,0,0.0
287612,1,0,0,0,0.0
303619,2,0,0,0,0.0
309673,1,0,0,0,0.0
310127,2,0,0,0,0.0
312753,11,0,0,0,0.0
314627,2,0,0,0,0.0
314987,1,0,0,0,0.0
318286,1,0,0,0,0.0
343539,2,0,0,0,0.0
362029,1,2,0,2,2.0
383281,2,0,0,0,0.0
384801,1,0,0,0,0.0
385770,3,0,0,0,0.0
399086,2,0,0,0,0.0
403526,1,0,0,0,0.0
423159,1,0,0,0,0.0
430133,1,0,0,0,0.0
432149,1,0,0,0,0.0
463794,1,0,0,0,0.0
467327,3,0,0,0,0.0
551260,2,0,0,0,0.0
570139,1,0,0,0,0.0
576872,1,0,0,0,0.0
602820,1,0,0,0,0.0
635480,1,0,0,0,0.0
646067,1,0,0,0,0.0
719989,1,0,0,0,0.0
815706,1,0,0,0,0.0
2247,25,0,0,0,0.0
3028,1,0,0,0,0.0
9344,1,0,0,0,0.0
9914,3,0,0,0,0.0
12184,41,0,0,0,0.0
16510,17,1,0,1,0.0588235294118
16526,1,0,0,0,0.0
17346,3,0,0,0,0.0
21303,2,0,0,0,0.0
21383,1,0,0,0,0.0
27657,1,0,0,0,0.0
32923,1,0,0,0,0.0
34780,3,0,0,0,0.0
36930,2,0,0,0,0.0
37812,58,1,0,1,0.0172413793103
42666,1,0,0,0,0.0
45891,2,0,0,0,0.0
46374,1,0,0,0,0.0
50393,1,0,0,0,0.0
51594,1,0,0,0,0.0
52107,1,0,0,0,0.0
52648,2,0,0,0,0.0
54232,5,0,0,0,0.0
56468,2,0,0,0,0.0
56661,2,0,0,0,0.0
58820,1,0,0,0,0.0
61129,12,2,0,2,0.166666666667
62432,1,0,0,0,0.0
64236,4,0,0,0,0.0
65764,2,0,0,0,0.0
66057,1,0,0,0,0.0
67734,1,0,0,0,0.0
72464,7,0,0,0,0.0
73036,1,0,0,0,0.0
76467,2,0,0,0,0.0
77417,1,0,0,0,0.0
77430,2,0,0,0,0.0
82935,9,1,0,1,0.111111111111
87281,5,0,0,0,0.0
91502,2,0,0,0,0.0
96111,1,0,0,0,0.0
98833,1,0,0,0,0.0
100618,1,0,0,0,0.0
101678,6,0,0,0,0.0
103962,1,0,0,0,0.0
105838,2,0,0,0,0.0
112014,2,0,0,0,0.0
112101,1,0,0,0,0.0
115464,1,0,0,0,0.0
117252,1,0,0,0,0.0
122536,2,0,0,0,0.0
129621,1,0,0,0,0.0
133217,1,0,0,0,0.0
137904,13,0,0,0,0.0
140841,1,0,0,0,0.0
157668,2,0,0,0,0.0
171588,6,0,0,0,0.0
171979,1,0,0,0,0.0
175968,8,0,0,0,0.0
196686,1,0,0,0,0.0
205659,2,0,0,0,0.0
220812,1,0,0,0,0.0
222110,1,0,0,0,0.0
230718,1,0,0,0,0.0
235243,1,0,0,0,0.0
238613,1,0,0,0,0.0
242404,1,0,0,0,0.0
243347,1,0,0,0,0.0
269784,2,0,0,0,0.0
271657,1,0,0,0,0.0
272801,1,0,0,0,0.0
273691,6,0,0,0,0.0
274090,1,0,0,0,0.0
278816,1,0,0,0,0.0
286469,1,0,0,0,0.0
291849,1,0,0,0,0.0
293833,1,0,0,0,0.0
297036,1,0,0,0,0.0
298676,2,0,0,0,0.0
306380,1,0,0,0,0.0
322991,1,0,0,0,0.0
323554,1,0,0,0,0.0
325078,1,0,0,0,0.0
330957,4,0,0,0,0.0
331215,1,0,0,0,0.0
341657,1,0,0,0,0.0
350573,7,0,0,0,0.0
351227,1,0,0,0,0.0
374908,2,0,0,0,0.0
388978,1,1,0,1,1.0
393302,2,0,0,0,0.0
398275,1,0,0,0,0.0
424316,4,0,0,0,0.0
451414,1,0,0,0,0.0
481310,1,0,0,0,0.0
481470,1,0,0,0,0.0
502699,1,0,0,0,0.0
523288,1,0,0,0,0.0
539349,1,0,0,0,0.0
558905,2,0,0,0,0.0
559622,1,0,0,0,0.0
561859,2,0,0,0,0.0
565421,1,0,0,0,0.0
646876,1,0,0,0,0.0
647168,2,0,0,0,0.0
699790,1,0,0,0,0.0
2874,47,0,0,0,0.0
3306,1,0,0,0,0.0
4097,1,0,0,0,0.0
11550,3,0,0,0,0.0
22349,1,0,0,0,0.0
25831,2,0,0,0,0.0
26442,1,0,0,0,0.0
29282,1,0,0,0,0.0
29503,2,0,0,0,0.0
36935,1,0,0,0,0.0
37530,1,0,0,0,0.0
38199,1,0,0,0,0.0
42506,1,0,0,0,0.0
45684,1,0,0,0,0.0
46450,1,0,0,0,0.0
47116,1,0,0,0,0.0
48234,1,0,0,0,0.0
48409,1,0,0,0,0.0
54211,1,0,0,0,0.0
58985,20,0,0,0,0.0
59246,1,0,0,0,0.0
61155,18,0,0,0,0.0
62125,1,0,0,0,0.0
68087,2,0,0,0,0.0
75934,6,0,0,0,0.0
76720,1,0,0,0,0.0
78338,1,0,0,0,0.0
79397,5,0,0,0,0.0
80266,2,0,0,0,0.0
84506,2,0,0,0,0.0
89295,1,0,0,0,0.0
92176,5,0,0,0,0.0
92740,1,0,0,0,0.0
94243,2,0,0,0,0.0
98541,1,0,0,0,0.0
106053,1,0,0,0,0.0
106171,1,0,0,0,0.0
109033,1,0,0,0,0.0
109231,1,0,0,0,0.0
111961,3,0,0,0,0.0
115547,1,0,0,0,0.0
115978,3,0,0,0,0.0
116901,1,0,0,0,0.0
117665,3,0,0,0,0.0
122519,2,0,0,0,0.0
122928,2,0,0,0,0.0
126079,1,0,0,0,0.0
128957,1,0,0,0,0.0
140632,1,0,0,0,0.0
144651,1,0,0,0,0.0
148610,1,0,0,0,0.0
149131,1,0,0,0,0.0
156803,5,0,0,0,0.0
158892,3,0,0,0,0.0
159730,1,0,0,0,0.0
161761,1,0,0,0,0.0
167395,1,0,0,0,0.0
169766,1,1,0,1,1.0
178265,6,0,0,0,0.0
178954,1,0,0,0,0.0
187346,3,0,0,0,0.0
202624,3,0,0,0,0.0
210324,1,1,0,1,1.0
219870,3,0,0,0,0.0
233924,1,0,0,0,0.0
236417,6,0,0,0,0.0
236640,1,0,0,0,0.0
242316,1,0,0,0,0.0
247998,1,0,0,0,0.0
248319,1,0,0,0,0.0
256998,3,0,0,0,0.0
260943,1,0,0,0,0.0
265108,1,0,0,0,0.0
265834,1,0,0,0,0.0
270797,2,0,0,0,0.0
272969,3,1,0,1,0.333333333333
278025,1,0,0,0,0.0
285985,2,2,0,2,1.0
289640,1,0,0,0,0.0
304557,1,0,0,0,0.0
323006,4,0,0,0,0.0
381229,2,0,0,0,0.0
398869,1,0,0,0,0.0
406037,3,0,0,0,0.0
417350,1,0,0,0,0.0
428716,1,0,0,0,0.0
431385,2,0,0,0,0.0
439208,4,0,0,0,0.0
446338,3,0,0,0,0.0
448380,4,0,0,0,0.0
459274,1,0,0,0,0.0
462785,1,0,0,0,0.0
473175,1,1,0,1,1.0
477328,1,0,0,0,0.0
552113,1,0,0,0,0.0
572052,1,0,0,0,0.0
580656,1,0,0,0,0.0
582643,1,0,0,0,0.0
593964,1,0,0,0,0.0
616273,1,0,0,0,0.0
631041,4,0,0,0,0.0
640396,1,0,0,0,0.0
918,5,1,0,1,0.2
3577,1,0,0,0,0.0
3657,1,0,0,0,0.0
4624,5,0,0,0,0.0
6142,1,0,0,0,0.0
10530,2,0,0,0,0.0
11894,4,0,0,0,0.0
16947,3,0,0,0,0.0
17392,3,0,0,0,0.0
21369,2,0,0,0,0.0
25169,41,0,0,0,0.0
30087,5,0,0,0,0.0
32906,1,0,0,0,0.0
34290,2,0,0,0,0.0
35792,2,0,0,0,0.0
43499,1,0,0,0,0.0
45394,1,0,0,0,0.0
46739,3,1,0,1,0.333333333333
48804,1,0,0,0,0.0
49094,1,0,0,0,0.0
52246,4,1,0,1,0.25
53995,3,0,0,0,0.0
55972,1,0,0,0,0.0
58747,1,0,0,0,0.0
68708,3,2,0,2,0.666666666667
73735,9,0,0,0,0.0
82388,3,0,0,0,0.0
83150,3,0,0,0,0.0
83255,6,2,0,2,0.333333333333
93203,1,0,0,0,0.0
95970,1,0,0,0,0.0
98826,1,0,0,0,0.0
102260,2,0,0,0,0.0
106487,2,0,0,0,0.0
108113,18,0,0,0,0.0
123946,1,0,0,0,0.0
125815,5,0,0,0,0.0
133503,3,0,0,0,0.0
135597,2,0,0,0,0.0
145593,4,0,0,0,0.0
145905,1,0,0,0,0.0
153675,4,0,0,0,0.0
169249,3,0,0,0,0.0
171390,4,0,0,0,0.0
171800,3,0,0,0,0.0
181228,3,0,0,0,0.0
181439,1,0,0,0,0.0
189181,1,0,0,0,0.0
190339,1,0,0,0,0.0
199424,1,0,0,0,0.0
199639,3,0,0,0,0.0
201084,3,0,0,0,0.0
204894,2,0,0,0,0.0
204952,1,0,0,0,0.0
211738,1,0,0,0,0.0
218563,1,0,0,0,0.0
226591,1,0,0,0,0.0
234724,1,0,0,0,0.0
237446,1,0,0,0,0.0
252189,2,0,0,0,0.0
254305,2,0,0,0,0.0
258310,1,0,0,0,0.0
258506,1,0,0,0,0.0
260305,1,0,0,0,0.0
265557,2,0,0,0,0.0
267145,6,0,0,0,0.0
289400,1,0,0,0,0.0
305571,4,0,0,0,0.0
323823,5,0,0,0,0.0
330306,1,0,0,0,0.0
341718,1,0,0,0,0.0
353807,1,0,0,0,0.0
362694,1,0,0,0,0.0
364678,3,0,0,0,0.0
365068,1,0,0,0,0.0
372232,3,0,0,0,0.0
374700,1,0,0,0,0.0
375280,2,0,0,0,0.0
380656,1,0,0,0,0.0
386263,2,0,0,0,0.0
386653,1,0,0,0,0.0
388328,1,0,0,0,0.0
392012,1,0,0,0,0.0
396855,1,0,0,0,0.0
414270,2,0,0,0,0.0
426040,1,0,0,0,0.0
430715,3,0,0,0,0.0
447988,1,0,0,0,0.0
486115,1,0,0,0,0.0
507138,1,0,0,0,0.0
521656,1,0,0,0,0.0
522297,1,0,0,0,0.0
538305,2,0,0,0,0.0
744083,1,0,0,0,0.0
857,3,0,0,0,0.0
15904,1,0,0,0,0.0
17774,3,0,0,0,0.0
19358,155,3,0,3,0.0193548387097
19757,1,0,0,0,0.0
20554,1,0,0,0,0.0
21682,1,1,0,1,1.0
23047,2,0,0,0,0.0
23421,1,0,0,0,0.0
30250,1,0,0,0,0.0
38776,1,0,0,0,0.0
45398,1,0,0,0,0.0
46954,5,0,0,0,0.0
48078,1,0,0,0,0.0
49122,1,1,0,1,1.0
49851,1,0,0,0,0.0
53784,1,0,0,0,0.0
56496,1,0,0,0,0.0
61295,1,0,0,0,0.0
61958,3,0,1,1,0.333333333333
66155,1,0,0,0,0.0
71407,1,0,0,0,0.0
77790,4,0,0,0,0.0
96770,1,0,0,0,0.0
97191,1,0,0,0,0.0
98965,1,0,0,0,0.0
98997,2,0,0,0,0.0
102176,2,0,0,0,0.0
102692,1,0,0,0,0.0
104286,1,0,0,0,0.0
104826,3,0,0,0,0.0
115213,1,0,0,0,0.0
126241,3,0,0,0,0.0
128625,1,0,0,0,0.0
137179,1,0,0,0,0.0
137807,1,0,0,0,0.0
140248,1,0,0,0,0.0
141872,1,0,0,0,0.0
150350,5,0,0,0,0.0
155273,1,0,0,0,0.0
156895,1,0,0,0,0.0
164926,17,0,0,0,0.0
170242,3,0,0,0,0.0
181127,3,0,0,0,0.0
182430,1,0,0,0,0.0
187509,1,0,0,0,0.0
188301,1,0,0,0,0.0
192024,1,2,0,2,2.0
199426,1,0,0,0,0.0
233135,8,0,0,0,0.0
244577,2,0,0,0,0.0
246096,2,0,0,0,0.0
246830,1,0,0,0,0.0
247752,1,0,0,0,0.0
252425,1,0,0,0,0.0
254452,1,0,0,0,0.0
259087,1,0,0,0,0.0
259188,1,0,0,0,0.0
260272,3,0,0,0,0.0
289660,1,0,0,0,0.0
295275,1,0,0,0,0.0
306995,1,0,0,0,0.0
307477,2,0,0,0,0.0
324211,4,0,0,0,0.0
326324,1,0,0,0,0.0
336996,1,0,0,0,0.0
342657,1,0,0,0,0.0
358291,4,0,0,0,0.0
388365,2,1,0,1,0.5
415865,1,0,0,0,0.0
415928,1,0,0,0,0.0
420252,1,1,0,1,1.0
475195,1,0,0,0,0.0
492527,2,0,0,0,0.0
492640,1,0,0,0,0.0
517746,1,0,0,0,0.0
545623,1,0,0,0,0.0
660938,1,0,0,0,0.0
673558,1,0,0,0,0.0
767076,1,0,0,0,0.0
799931,1,2,0,2,2.0
1417,1,0,0,0,0.0
5235,1,0,0,0,0.0
5383,1,0,0,0,0.0
16813,7,0,0,0,0.0
21200,80,2,0,2,0.025
21311,1,0,0,0,0.0
32736,1,0,0,0,0.0
34619,125,5,0,5,0.04
34887,2,0,0,0,0.0
47751,1,0,0,0,0.0
49061,1,0,0,0,0.0
51501,1,0,0,0,0.0
53481,1,0,0,0,0.0
63010,1,0,0,0,0.0
64230,1,0,0,0,0.0
72424,1,0,0,0,0.0
75234,8,0,0,0,0.0
76407,6,0,0,0,0.0
83082,1,0,0,0,0.0
83104,11,0,0,0,0.0
92553,5,0,0,0,0.0
94248,1,0,0,0,0.0
97101,1,0,0,0,0.0
100980,12,0,0,0,0.0
101561,1,0,0,0,0.0
105558,5,0,0,0,0.0
112205,8,0,0,0,0.0
116241,6,0,0,0,0.0
117064,2,0,0,0,0.0
118054,1,0,0,0,0.0
118975,1,2,0,2,2.0
119239,1,0,0,0,0.0
132202,1,0,0,0,0.0
139399,1,0,0,0,0.0
146397,2,0,0,0,0.0
150244,7,0,0,0,0.0
151678,1,0,0,0,0.0
152914,1,0,0,0,0.0
153037,1,0,0,0,0.0
153176,3,0,0,0,0.0
153226,6,1,0,1,0.166666666667
160543,1,0,0,0,0.0
161126,2,1,0,1,0.5
163556,1,0,0,0,0.0
164583,1,1,0,1,1.0
175079,2,0,0,0,0.0
180464,4,1,0,1,0.25
180876,1,0,0,0,0.0
188575,1,0,0,0,0.0
194148,4,0,0,0,0.0
203868,1,0,0,0,0.0
218358,1,0,0,0,0.0
218866,1,0,0,0,0.0
222581,1,0,0,0,0.0
222972,2,0,0,0,0.0
