PROVIDER_ID,PROCEDURE_COUNT,READMISSION_COUNT,DEATH_COUNT,COMPLICATION_COUNT,PERCENTAGE
142118,1,0,0,0,0.0
156803,1,0,0,0,0.0
158892,1,0,0,0,0.0
167395,1,0,0,0,0.0
207822,1,0,0,0,0.0
236417,1,0,0,0,0.0
272969,2,0,0,0,0.0
304557,1,0,0,0,0.0
381229,1,0,0,0,0.0
476668,1,0,0,0,0.0
580916,1,0,0,0,0.0
608573,1,0,0,0,0.0
714881,1,0,0,0,0.0
918,2,0,0,0,0.0
4624,1,0,0,0,0.0
10532,1,0,0,0,0.0
11194,1,0,0,0,0.0
24331,1,0,0,0,0.0
25169,8,0,0,0,0.0
35792,2,0,0,0,0.0
68708,2,0,0,0,0.0
73735,3,0,0,0,0.0
83255,2,0,0,0,0.0
96285,1,0,0,0,0.0
103254,1,0,0,0,0.0
108113,6,0,0,0,0.0
123946,1,0,0,0,0.0
153675,2,0,0,0,0.0
164585,1,0,0,0,0.0
169249,3,0,0,0,0.0
190339,1,0,0,0,0.0
195946,1,0,0,0,0.0
204894,1,0,0,0,0.0
214341,1,0,0,0,0.0
230677,1,0,0,0,0.0
233606,1,0,0,0,0.0
237446,1,0,0,0,0.0
250649,1,0,0,0,0.0
251231,1,0,0,0,0.0
264081,1,0,0,0,0.0
279166,1,0,0,0,0.0
305571,2,0,0,0,0.0
345470,1,0,0,0,0.0
414270,1,0,0,0,0.0
450077,1,0,0,0,0.0
507138,1,0,0,0,0.0
571699,1,0,0,0,0.0
17774,1,0,0,0,0.0
19358,37,0,0,0,0.0
21682,1,0,0,0,0.0
45398,1,0,0,0,0.0
87788,2,0,0,0,0.0
96770,1,0,0,0,0.0
97191,1,0,0,0,0.0
137807,1,0,0,0,0.0
150350,2,0,0,0,0.0
164926,1,0,0,0,0.0
170242,1,0,0,0,0.0
181127,2,0,0,0,0.0
233135,1,0,0,0,0.0
247752,1,0,0,0,0.0
254033,1,0,0,0,0.0
258220,1,0,0,0,0.0
259087,1,0,0,0,0.0
305005,1,0,0,0,0.0
305226,1,0,0,0,0.0
324211,1,0,0,0,0.0
358291,1,0,0,0,0.0
411498,1,0,0,0,0.0
415865,1,0,0,0,0.0
429262,1,0,0,0,0.0
449215,1,0,0,0,0.0
491351,1,0,0,0,0.0
16813,1,0,0,0,0.0
21200,23,1,0,1,0.0434782608696
32736,1,0,0,0,0.0
34619,32,0,0,0,0.0
37457,1,0,0,0,0.0
45999,1,0,0,0,0.0
75234,1,0,0,0,0.0
76407,2,0,0,0,0.0
83104,5,0,0,0,0.0
100980,3,0,0,0,0.0
112205,1,0,0,0,0.0
116241,2,0,0,0,0.0
118975,2,0,0,0,0.0
135131,1,0,0,0,0.0
139399,1,0,0,0,0.0
150244,1,0,0,0,0.0
179840,1,0,0,0,0.0
180464,2,0,0,0,0.0
194148,2,0,0,0,0.0
199064,1,0,0,0,0.0
203537,1,0,0,0,0.0
222581,1,0,0,0,0.0
226328,1,0,0,0,0.0
247691,5,0,0,0,0.0
252112,1,0,0,0,0.0
259676,1,0,0,0,0.0
273428,1,0,0,0,0.0
297320,2,0,0,0,0.0
304175,1,0,0,0,0.0
304823,1,0,0,0,0.0
318220,1,0,0,0,0.0
350234,1,0,0,0,0.0
355682,1,0,0,0,0.0
386594,3,0,0,0,0.0
447331,1,0,0,0,0.0
451262,1,0,0,0,0.0
461903,2,0,0,0,0.0
477813,1,0,0,0,0.0
595686,1,0,0,0,0.0
596334,1,0,0,0,0.0
725333,1,0,0,0,0.0
8755,1,0,0,0,0.0
30813,2,0,0,0,0.0
42777,1,0,0,0,0.0
47246,2,0,0,0,0.0
52732,1,0,0,0,0.0
65932,1,0,0,0,0.0
67937,1,0,0,0,0.0
73320,1,0,0,0,0.0
79379,1,0,0,0,0.0
79662,1,0,0,0,0.0
84616,1,0,0,0,0.0
87511,1,0,0,0,0.0
89048,2,0,0,0,0.0
91078,1,0,0,0,0.0
96879,1,0,0,0,0.0
133837,1,0,0,0,0.0
134918,1,0,0,0,0.0
140469,2,0,0,0,0.0
143892,24,1,0,1,0.0416666666667
147734,1,0,0,0,0.0
156586,1,1,0,1,1.0
157293,1,0,0,0,0.0
167244,1,0,0,0,0.0
175575,1,0,0,0,0.0
183438,1,0,0,0,0.0
184661,1,0,0,0,0.0
187574,1,0,0,0,0.0
193894,1,0,0,0,0.0
210286,1,0,0,0,0.0
216419,1,0,0,0,0.0
231484,1,0,0,0,0.0
238165,1,0,0,0,0.0
246198,1,0,0,0,0.0
289658,1,0,0,0,0.0
325611,1,0,0,0,0.0
338574,1,0,0,0,0.0
360996,1,0,0,0,0.0
611313,1,0,0,0,0.0
687266,1,0,0,0,0.0
8354,15,1,0,1,0.0666666666667
8464,1,0,0,0,0.0
26164,1,0,0,0,0.0
27556,1,0,0,0,0.0
59216,1,0,0,0,0.0
59548,1,0,0,0,0.0
62376,4,0,0,0,0.0
65675,1,0,0,0,0.0
78786,1,0,0,0,0.0
83858,2,0,0,0,0.0
85633,1,0,0,0,0.0
90563,1,0,0,0,0.0
106178,1,0,0,0,0.0
118240,1,0,0,0,0.0
126913,3,0,0,0,0.0
137173,1,0,0,0,0.0
140465,1,0,0,0,0.0
144625,1,0,0,0,0.0
160242,3,0,0,0,0.0
171126,1,0,0,0,0.0
189380,1,0,0,0,0.0
208818,1,0,0,0,0.0
214741,1,0,0,0,0.0
215716,1,0,0,0,0.0
216342,1,0,0,0,0.0
226100,1,0,0,0,0.0
238562,1,0,0,0,0.0
261633,1,0,0,0,0.0
280974,1,0,0,0,0.0
281206,1,0,0,0,0.0
281588,1,0,0,0,0.0
301744,1,0,0,0,0.0
423366,1,0,0,0,0.0
430188,1,0,0,0,0.0
467245,1,0,0,0,0.0
488177,1,0,0,0,0.0
488426,1,0,0,0,0.0
582357,1,0,0,0,0.0
595237,1,0,0,0,0.0
705998,1,0,0,0,0.0
2003,1,0,0,0,0.0
4865,1,0,0,0,0.0
26273,1,0,0,0,0.0
29967,2,0,0,0,0.0
32309,14,1,0,1,0.0714285714286
32940,1,0,0,0,0.0
42020,1,0,0,0,0.0
45815,1,0,0,0,0.0
53449,2,0,0,0,0.0
62989,1,0,0,0,0.0
65168,3,0,0,0,0.0
76286,3,0,0,0,0.0
76432,1,0,0,0,0.0
83361,1,0,0,0,0.0
106719,1,0,0,0,0.0
133860,2,1,0,1,0.5
137702,1,0,0,0,0.0
168335,1,0,0,0,0.0
183389,1,0,0,0,0.0
214996,3,0,0,0,0.0
235454,1,0,0,0,0.0
244941,1,0,0,0,0.0
250149,1,0,0,0,0.0
256679,1,0,0,0,0.0
263324,2,0,0,0,0.0
280404,2,0,0,0,0.0
296928,1,0,0,0,0.0
332241,1,0,0,0,0.0
370810,1,0,0,0,0.0
390738,4,0,0,0,0.0
436826,1,0,0,0,0.0
494759,1,0,0,0,0.0
505868,1,0,0,0,0.0
8001,1,0,0,0,0.0
34305,15,0,0,0,0.0
37372,1,0,0,0,0.0
91107,2,0,0,0,0.0
95433,1,0,0,0,0.0
95457,1,0,0,0,0.0
106411,1,0,0,0,0.0
112831,1,0,0,0,0.0
117016,1,0,0,0,0.0
127649,3,0,0,0,0.0
130051,1,0,0,0,0.0
139347,2,0,0,0,0.0
143748,1,0,0,0,0.0
154906,1,0,0,0,0.0
158814,1,0,0,0,0.0
164036,1,0,0,0,0.0
172646,1,0,0,0,0.0
187950,1,0,0,0,0.0
192625,1,0,0,0,0.0
214136,2,0,0,0,0.0
223516,1,0,0,0,0.0
234739,1,0,0,0,0.0
255517,1,0,0,0,0.0
255905,1,0,0,0,0.0
256442,2,0,0,0,0.0
272678,1,0,0,0,0.0
389620,2,0,0,0,0.0
514485,1,0,0,0,0.0
626143,1,0,0,0,0.0
2052,2,0,0,0,0.0
2313,1,0,0,0,0.0
10234,1,0,0,0,0.0
31756,14,0,0,0,0.0
43057,5,0,0,0,0.0
49096,3,0,0,0,0.0
63323,4,0,0,0,0.0
97534,1,0,0,0,0.0
102610,1,0,0,0,0.0
104684,1,0,0,0,0.0
122441,3,0,0,0,0.0
136277,1,0,0,0,0.0
141436,5,0,0,0,0.0
142879,1,0,0,0,0.0
143284,1,0,0,0,0.0
169835,1,0,0,0,0.0
182391,1,0,0,0,0.0
183817,1,0,0,0,0.0
201046,3,0,0,0,0.0
204036,1,0,0,0,0.0
223020,2,0,0,0,0.0
231575,1,0,0,0,0.0
244772,1,0,0,0,0.0
280454,3,0,0,0,0.0
283246,1,0,0,0,0.0
308109,1,0,0,0,0.0
361453,1,0,0,0,0.0
364569,3,0,0,0,0.0
383546,1,0,0,0,0.0
395234,1,0,0,0,0.0
398820,1,0,0,0,0.0
401985,1,0,0,0,0.0
551340,1,0,0,0,0.0
579952,1,0,0,0,0.0
690103,1,0,0,0,0.0
695529,1,0,0,0,0.0
762,1,0,0,0,0.0
1621,1,0,0,0,0.0
24552,1,0,0,0,0.0
28763,1,0,0,0,0.0
39982,1,0,0,0,0.0
44536,1,0,0,0,0.0
46949,1,0,0,0,0.0
55871,1,0,0,0,0.0
57833,1,0,0,0,0.0
63403,1,0,0,0,0.0
73461,1,0,0,0,0.0
79108,1,0,0,0,0.0
87663,1,0,0,0,0.0
89931,1,0,0,0,0.0
110286,3,0,0,0,0.0
111760,2,0,0,0,0.0
173105,1,0,0,0,0.0
173598,1,0,0,0,0.0
183622,1,0,0,0,0.0
191320,1,0,0,0,0.0
209690,1,0,0,0,0.0
242431,1,0,0,0,0.0
246344,1,0,0,0,0.0
268872,1,0,0,0,0.0
272077,1,0,0,0,0.0
285094,1,0,0,0,0.0
285498,1,0,0,0,0.0
326852,1,0,0,0,0.0
380300,3,0,0,0,0.0
393852,1,0,0,0,0.0
439069,2,0,0,0,0.0
494478,1,0,0,0,0.0
498391,1,0,0,0,0.0
703386,1,0,0,0,0.0
300,3,0,0,0,0.0
1163,36,0,0,0,0.0
15262,1,0,0,0,0.0
17070,1,0,0,0,0.0
33177,3,0,0,0,0.0
61584,1,0,0,0,0.0
61953,1,0,0,0,0.0
62402,2,0,0,0,0.0
73409,1,0,0,0,0.0
84992,1,0,0,0,0.0
88053,9,0,0,0,0.0
96947,1,0,0,0,0.0
111197,1,0,0,0,0.0
127700,1,0,0,0,0.0
134118,1,0,0,0,0.0
153770,1,0,0,0,0.0
174217,1,0,0,0,0.0
177937,1,0,0,0,0.0
182919,2,0,0,0,0.0
186241,1,0,0,0,0.0
186495,1,0,0,0,0.0
197874,1,0,0,0,0.0
253896,1,0,0,0,0.0
269458,1,0,0,0,0.0
310955,1,0,0,0,0.0
327417,1,0,0,0,0.0
413606,1,0,0,0,0.0
421484,1,0,0,0,0.0
465165,1,0,0,0,0.0
511337,1,0,0,0,0.0
514383,1,0,0,0,0.0
523680,1,0,0,0,0.0
636966,1,0,0,0,0.0
988,1,0,0,0,0.0
16885,1,0,0,0,0.0
19119,1,0,0,0,0.0
31157,1,0,0,0,0.0
42204,60,1,0,1,0.0166666666667
51242,1,0,0,0,0.0
80817,1,0,0,0,0.0
115697,4,0,0,0,0.0
116599,1,0,0,0,0.0
120900,1,0,0,0,0.0
121600,3,0,0,0,0.0
132325,1,0,0,0,0.0
134679,1,0,0,0,0.0
140662,5,0,0,0,0.0
153077,1,0,0,0,0.0
154911,1,0,0,0,0.0
159638,1,0,0,0,0.0
162445,2,0,0,0,0.0
196632,1,0,0,0,0.0
204049,1,0,0,0,0.0
204603,2,0,0,0,0.0
208275,5,0,0,0,0.0
213440,1,0,0,0,0.0
226098,1,0,0,0,0.0
241191,1,0,0,0,0.0
252052,1,0,0,0,0.0
307714,1,0,0,0,0.0
318705,1,0,0,0,0.0
387702,1,0,0,0,0.0
388218,1,0,0,0,0.0
403833,1,0,0,0,0.0
479727,1,0,0,0,0.0
588079,1,0,0,0,0.0
631099,1,0,0,0,0.0
636348,1,0,0,0,0.0
764491,1,0,0,0,0.0
2526,1,0,0,0,0.0
3264,1,0,0,0,0.0
4695,1,0,0,0,0.0
6705,1,0,0,0,0.0
8608,1,0,0,0,0.0
10739,1,0,0,0,0.0
11204,1,0,0,0,0.0
13051,1,0,0,0,0.0
21252,1,0,0,0,0.0
28050,1,0,0,0,0.0
55994,4,0,0,0,0.0
59792,1,0,0,0,0.0
61664,7,0,0,0,0.0
64095,4,0,0,0,0.0
71592,2,0,0,0,0.0
77564,1,0,0,0,0.0
96072,10,0,0,0,0.0
109748,1,0,0,0,0.0
113624,1,0,0,0,0.0
116770,1,0,0,0,0.0
127604,1,0,0,0,0.0
129021,1,0,0,0,0.0
134149,1,0,0,0,0.0
155115,1,0,0,0,0.0
181473,1,0,0,0,0.0
194901,1,0,0,0,0.0
201743,1,0,0,0,0.0
213343,2,0,0,0,0.0
229481,1,0,0,0,0.0
235271,1,0,0,0,0.0
236789,1,0,0,0,0.0
272106,3,0,0,0,0.0
310794,2,0,0,0,0.0
311620,1,0,0,0,0.0
388538,1,0,0,0,0.0
416681,3,0,0,0,0.0
425579,1,0,0,0,0.0
448672,1,0,0,0,0.0
456770,1,0,0,0,0.0
8864,1,0,0,0,0.0
15485,1,0,0,0,0.0
25494,6,0,0,0,0.0
30134,1,0,0,0,0.0
88694,1,0,0,0,0.0
98441,8,0,0,0,0.0
111768,1,0,0,0,0.0
117851,1,0,0,0,0.0
129748,1,0,0,0,0.0
137334,1,0,0,0,0.0
143393,1,0,0,0,0.0
143597,1,0,0,0,0.0
151215,2,0,0,0,0.0
158033,1,0,0,0,0.0
182617,1,0,0,0,0.0
211703,2,0,0,0,0.0
221454,1,0,0,0,0.0
234253,1,0,0,0,0.0
251842,1,0,0,0,0.0
254073,1,0,0,0,0.0
266661,8,0,0,0,0.0
314630,1,0,0,0,0.0
321396,1,0,0,0,0.0
332815,2,0,0,0,0.0
441232,1,0,0,0,0.0
449330,1,0,0,0,0.0
489610,1,0,0,0,0.0
490011,1,0,0,0,0.0
502761,1,0,0,0,0.0
638338,1,0,0,0,0.0
5160,2,0,0,0,0.0
8822,21,0,0,0,0.0
12731,48,0,0,0,0.0
20341,1,0,0,0,0.0
26910,2,0,0,0,0.0
33180,1,0,0,0,0.0
36083,2,0,0,0,0.0
36880,2,0,0,0,0.0
37897,2,0,0,0,0.0
55230,1,0,0,0,0.0
57287,1,0,0,0,0.0
67605,1,0,0,0,0.0
68334,1,0,0,0,0.0
74355,1,0,0,0,0.0
119850,1,0,0,0,0.0
133128,1,0,0,0,0.0
165342,1,0,0,0,0.0
177833,1,0,0,0,0.0
181370,1,0,0,0,0.0
196170,2,0,0,0,0.0
243721,1,0,0,0,0.0
251017,1,0,0,0,0.0
258265,1,0,0,0,0.0
267412,1,0,0,0,0.0
303009,1,0,0,0,0.0
320291,1,0,0,0,0.0
331951,1,0,0,0,0.0
423436,1,0,0,0,0.0
479865,2,0,0,0,0.0
479942,1,0,0,0,0.0
554126,1,0,0,0,0.0
159,3,0,0,0,0.0
3069,2,0,0,0,0.0
3287,1,1,0,1,1.0
3528,1,0,0,0,0.0
13372,1,0,0,0,0.0
18209,1,0,0,0,0.0
19145,1,0,0,0,0.0
19889,2,0,0,0,0.0
20459,1,0,0,0,0.0
24856,10,0,0,0,0.0
25955,2,0,0,0,0.0
30982,1,0,0,0,0.0
33873,1,0,0,0,0.0
38741,1,0,0,0,0.0
70278,5,0,0,0,0.0
77305,9,0,0,0,0.0
79338,4,0,0,0,0.0
84381,2,0,0,0,0.0
90360,4,0,0,0,0.0
106554,1,0,0,0,0.0
109385,1,0,0,0,0.0
130595,1,0,0,0,0.0
142777,2,0,0,0,0.0
171648,1,0,0,0,0.0
178368,1,0,0,0,0.0
186447,1,0,0,0,0.0
196557,2,0,0,0,0.0
214448,1,0,0,0,0.0
225559,2,0,0,0,0.0
233649,1,0,0,0,0.0
252666,4,0,0,0,0.0
302483,1,0,0,0,0.0
309447,1,0,0,0,0.0
343058,1,0,0,0,0.0
347050,1,0,0,0,0.0
349978,1,0,0,0,0.0
367201,1,0,0,0,0.0
377452,1,0,0,0,0.0
429886,1,0,0,0,0.0
592174,1,0,0,0,0.0
1877,3,0,0,0,0.0
6949,2,0,0,0,0.0
11162,10,0,0,0,0.0
13422,2,0,0,0,0.0
19148,1,0,0,0,0.0
21288,40,2,0,2,0.05
21661,1,0,0,0,0.0
29488,18,0,0,0,0.0
32598,1,0,0,0,0.0
55124,1,0,0,0,0.0
65354,1,0,0,0,0.0
67378,1,0,0,0,0.0
75951,1,0,0,0,0.0
85992,1,0,0,0,0.0
91765,1,0,0,0,0.0
108116,1,0,0,0,0.0
113450,1,0,0,0,0.0
117383,1,0,0,0,0.0
128953,2,0,0,0,0.0
129525,3,0,0,0,0.0
132326,4,0,0,0,0.0
139728,2,0,0,0,0.0
141429,1,0,0,0,0.0
156533,1,0,0,0,0.0
177897,1,0,0,0,0.0
216718,1,0,0,0,0.0
220117,1,0,0,0,0.0
222304,1,0,0,0,0.0
223053,1,0,0,0,0.0
224265,1,0,0,0,0.0
250570,1,0,0,0,0.0
331587,1,0,0,0,0.0
339163,1,0,0,0,0.0
353159,1,0,0,0,0.0
380070,1,0,0,0,0.0
380651,1,0,0,0,0.0
398713,1,0,0,0,0.0
401674,1,0,0,0,0.0
448363,1,0,0,0,0.0
453745,1,0,0,0,0.0
465244,1,0,0,0,0.0
477028,1,0,0,0,0.0
494656,1,0,0,0,0.0
522289,1,0,0,0,0.0
736625,1,0,0,0,0.0
27642,1,0,0,0,0.0
56130,4,0,0,0,0.0
61128,3,0,0,0,0.0
68203,1,0,0,0,0.0
69990,2,0,0,0,0.0
70787,5,0,0,0,0.0
85960,1,0,0,0,0.0
134605,1,0,0,0,0.0
141414,1,0,0,0,0.0
149689,1,0,0,0,0.0
150879,3,0,0,0,0.0
199202,1,0,0,0,0.0
235794,2,0,0,0,0.0
241337,1,0,0,0,0.0
248601,2,0,0,0,0.0
259207,1,0,0,0,0.0
288195,1,0,0,0,0.0
338284,1,0,0,0,0.0
387625,1,0,0,0,0.0
630841,1,0,0,0,0.0
671594,1,0,0,0,0.0
3328,1,0,0,0,0.0
7447,1,0,0,0,0.0
15667,1,0,0,0,0.0
18330,1,0,0,0,0.0
22096,5,0,0,0,0.0
25309,3,0,0,0,0.0
53780,1,0,0,0,0.0
58300,1,0,0,0,0.0
59337,1,0,0,0,0.0
70828,1,0,0,0,0.0
72885,1,0,0,0,0.0
78937,1,0,0,0,0.0
81247,1,0,0,0,0.0
97355,1,0,0,0,0.0
130183,1,0,0,0,0.0
131874,1,0,0,0,0.0
132857,1,0,0,0,0.0
139031,1,0,0,0,0.0
145652,1,0,0,0,0.0
164594,1,0,0,0,0.0
165875,1,0,0,0,0.0
199248,1,0,0,0,0.0
203421,1,0,0,0,0.0
223372,4,0,0,0,0.0
224764,1,0,0,0,0.0
268959,1,0,0,0,0.0
291304,1,0,0,0,0.0
315739,1,0,0,0,0.0
389506,1,0,0,0,0.0
392497,1,0,1,1,1.0
563060,1,0,0,0,0.0
646829,1,0,0,0,0.0
653462,1,0,0,0,0.0
766806,1,0,0,0,0.0
6716,6,0,0,0,0.0
10135,1,0,0,0,0.0
15228,2,0,0,0,0.0
19925,3,0,0,0,0.0
32901,1,0,0,0,0.0
37194,2,0,0,0,0.0
63580,16,1,0,1,0.0625
79530,1,0,0,0,0.0
79965,3,0,0,0,0.0
81621,4,1,0,1,0.25
90803,1,0,0,0,0.0
95740,1,0,0,0,0.0
111831,1,0,0,0,0.0
136720,7,0,0,0,0.0
141334,1,0,0,0,0.0
177029,1,0,0,0,0.0
207517,1,0,0,0,0.0
241868,1,0,0,0,0.0
294055,1,0,0,0,0.0
315728,1,0,0,0,0.0
325213,1,0,0,0,0.0
373122,1,0,0,0,0.0
518285,1,0,0,0,0.0
8355,2,0,0,0,0.0
16682,1,0,0,0,0.0
34441,1,0,0,0,0.0
36807,2,0,0,0,0.0
41474,1,0,0,0,0.0
53109,1,0,0,0,0.0
59890,1,0,0,0,0.0
82338,1,0,0,0,0.0
101802,1,0,0,0,0.0
144299,1,0,0,0,0.0
144433,2,0,0,0,0.0
152183,1,0,0,0,0.0
184103,1,0,0,0,0.0
189655,1,0,0,0,0.0
208185,1,0,0,0,0.0
226201,2,0,0,0,0.0
228160,1,0,0,0,0.0
242845,1,0,0,0,0.0
267718,1,0,0,0,0.0
286600,1,0,0,0,0.0
309005,1,0,0,0,0.0
413975,1,0,0,0,0.0
462227,1,1,0,1,1.0
504608,1,0,0,0,0.0
509713,1,0,0,0,0.0
577819,1,0,0,0,0.0
591938,1,0,0,0,0.0
823115,1,0,0,0,0.0
9734,8,0,0,0,0.0
