PROVIDER_ID,TOTAL_COUNT,READMISSION_COUNT,DEATH_COUNT,COMPLICATION_COUNT,PERCENTAGE
5695,1,0,0,0,0.0
10840,1,0,0,0,0.0
18334,1,0,0,0,0.0
27683,1,0,0,0,0.0
28604,1,0,0,0,0.0
34805,1,0,0,0,0.0
39721,4,0,0,0,0.0
43286,1,0,0,0,0.0
45227,1,0,0,0,0.0
50516,1,0,0,0,0.0
62935,1,0,0,0,0.0
63146,1,0,0,0,0.0
73566,1,0,0,0,0.0
86732,1,0,0,0,0.0
104226,1,0,0,0,0.0
106241,1,0,0,0,0.0
107397,1,0,0,0,0.0
113629,2,0,0,0,0.0
124207,1,0,0,0,0.0
125637,1,0,0,0,0.0
127024,1,0,0,0,0.0
131983,1,0,0,0,0.0
140052,1,0,0,0,0.0
156667,1,0,0,0,0.0
191360,1,0,1,1,1.0
194151,1,0,0,0,0.0
231098,1,0,0,0,0.0
244995,1,0,0,0,0.0
275277,2,0,0,0,0.0
312753,5,0,0,0,0.0
314987,1,0,0,0,0.0
384801,2,0,0,0,0.0
385770,1,0,0,0,0.0
386808,1,0,0,0,0.0
432149,1,0,0,0,0.0
448540,1,0,0,0,0.0
496935,1,0,0,0,0.0
559972,1,0,0,0,0.0
702048,1,0,0,0,0.0
707756,1,0,0,0,0.0
751567,1,0,0,0,0.0
9344,1,0,0,0,0.0
12184,12,0,0,0,0.0
27657,1,0,0,0,0.0
29328,1,0,0,0,0.0
31631,1,0,0,0,0.0
36357,1,1,0,1,1.0
36930,3,0,0,0,0.0
37713,1,0,0,0,0.0
37812,9,0,0,0,0.0
49828,1,0,0,0,0.0
52107,1,0,0,0,0.0
61129,5,0,0,0,0.0
72464,2,0,0,0,0.0
72861,1,0,0,0,0.0
86652,1,0,0,0,0.0
91502,2,0,0,0,0.0
115464,1,0,0,0,0.0
115498,1,0,0,0,0.0
122536,1,0,0,0,0.0
136521,1,0,0,0,0.0
137904,2,0,0,0,0.0
157668,1,0,0,0,0.0
171588,3,1,0,1,0.333333333333
171979,1,0,0,0,0.0
175968,6,0,0,0,0.0
186307,1,0,0,0,0.0
210332,1,0,0,0,0.0
249587,1,0,0,0,0.0
273691,1,0,0,0,0.0
274090,1,0,0,0,0.0
281127,1,0,0,0,0.0
297946,1,0,0,0,0.0
315405,2,0,0,0,0.0
323554,2,0,0,0,0.0
350573,2,0,0,0,0.0
381153,1,0,0,0,0.0
398275,1,0,0,0,0.0
424316,1,0,0,0,0.0
595424,1,0,0,0,0.0
774741,1,0,0,0,0.0
2874,1,0,0,0,0.0
22349,1,1,0,1,1.0
25831,1,0,0,0,0.0
27472,1,0,0,0,0.0
36935,1,0,0,0,0.0
46167,1,0,0,0,0.0
58985,5,0,0,0,0.0
61155,8,0,0,0,0.0
75934,2,0,0,0,0.0
79397,1,0,0,0,0.0
80522,1,0,0,0,0.0
92176,2,0,0,0,0.0
116901,1,0,0,0,0.0
148635,1,0,0,0,0.0
178954,1,0,0,0,0.0
210324,2,0,0,0,0.0
236417,2,0,0,0,0.0
246559,1,0,0,0,0.0
271492,1,0,0,0,0.0
278724,1,0,0,0,0.0
315947,1,0,0,0,0.0
383275,1,0,0,0,0.0
417350,1,0,0,0,0.0
518184,1,0,0,0,0.0
750740,1,0,0,0,0.0
782320,1,0,0,0,0.0
4624,1,0,0,0,0.0
6378,1,0,0,0,0.0
16947,1,0,0,0,0.0
25169,4,0,0,0,0.0
29658,1,0,0,0,0.0
68341,1,0,0,0,0.0
68708,1,0,0,0,0.0
73735,1,0,0,0,0.0
83150,1,0,0,0,0.0
108113,5,0,0,0,0.0
122216,1,0,0,0,0.0
127941,1,0,0,0,0.0
153675,2,0,0,0,0.0
204894,1,0,0,0,0.0
218563,1,0,0,0,0.0
234724,1,0,0,0,0.0
251231,1,0,0,0,0.0
267145,1,0,0,0,0.0
287029,1,0,0,0,0.0
372232,1,0,0,0,0.0
397684,1,0,0,0,0.0
402464,1,0,0,0,0.0
493276,1,0,0,0,0.0
507689,1,0,0,0,0.0
527907,1,0,0,0,0.0
590464,1,0,0,0,0.0
662554,1,0,0,0,0.0
857,1,0,0,0,0.0
19358,28,0,0,0,0.0
31456,1,0,0,0,0.0
61958,1,0,0,0,0.0
68509,1,0,0,0,0.0
69353,1,0,0,0,0.0
79398,1,0,0,0,0.0
98965,1,0,0,0,0.0
125700,1,0,0,0,0.0
163794,1,0,0,0,0.0
164926,2,0,0,0,0.0
217177,1,0,0,0,0.0
233135,3,0,0,0,0.0
239668,1,0,0,0,0.0
252317,1,0,0,0,0.0
260272,1,0,0,0,0.0
274996,1,0,0,0,0.0
283428,1,0,0,0,0.0
301877,1,0,0,0,0.0
409239,1,0,0,0,0.0
492640,1,0,0,0,0.0
718751,1,0,0,0,0.0
16813,1,0,0,0,0.0
21200,26,1,0,1,0.0384615384615
32736,1,0,0,0,0.0
34619,33,0,0,0,0.0
83104,1,0,0,0,0.0
92553,1,0,0,0,0.0
100980,3,0,0,0,0.0
105558,1,0,0,0,0.0
116241,2,0,0,0,0.0
132202,1,0,0,0,0.0
150244,5,0,0,0,0.0
153176,1,0,0,0,0.0
164691,1,0,0,0,0.0
167263,1,0,0,0,0.0
180464,1,0,0,0,0.0
194148,2,0,0,0,0.0
221686,1,1,0,1,1.0
247691,5,0,0,0,0.0
297320,2,0,0,0,0.0
303588,1,0,0,0,0.0
350995,1,0,0,0,0.0
421776,1,0,0,0,0.0
461903,1,0,0,0,0.0
512676,1,0,0,0,0.0
595686,1,0,0,0,0.0
1561,1,0,0,0,0.0
3431,1,0,0,0,0.0
8423,1,0,0,0,0.0
25909,1,0,0,0,0.0
30813,1,0,0,0,0.0
44766,1,0,0,0,0.0
52732,1,0,0,0,0.0
65900,1,0,0,0,0.0
73205,1,0,0,0,0.0
84616,1,0,0,0,0.0
89048,2,0,0,0,0.0
98736,1,0,0,0,0.0
99402,1,0,0,0,0.0
101173,1,0,0,0,0.0
114541,1,0,0,0,0.0
115817,1,0,0,0,0.0
121437,1,0,0,0,0.0
123211,1,0,0,0,0.0
135062,1,0,0,0,0.0
135445,1,0,0,0,0.0
143892,18,0,0,0,0.0
152556,1,0,0,0,0.0
175575,2,0,0,0,0.0
191466,1,0,0,0,0.0
193814,1,0,0,0,0.0
201701,1,0,0,0,0.0
210286,4,0,0,0,0.0
227251,1,0,0,0,0.0
239691,1,0,0,0,0.0
256530,1,0,0,0,0.0
263084,1,0,0,0,0.0
288976,1,0,0,0,0.0
291132,1,0,0,0,0.0
297019,1,0,0,0,0.0
360996,1,0,0,0,0.0
364675,1,0,0,0,0.0
411699,2,0,0,0,0.0
424687,1,0,0,0,0.0
559107,1,0,0,0,0.0
649788,1,0,0,0,0.0
689326,1,0,0,0,0.0
6204,1,0,0,0,0.0
8354,16,0,0,0,0.0
26164,1,0,0,0,0.0
27556,1,0,0,0,0.0
32672,1,0,0,0,0.0
36154,1,0,0,0,0.0
41207,1,0,0,0,0.0
42178,1,0,0,0,0.0
62376,7,1,0,1,0.142857142857
83858,1,0,0,0,0.0
84682,3,0,0,0,0.0
118240,1,0,0,0,0.0
122822,1,0,0,0,0.0
123742,1,0,0,0,0.0
126913,3,0,0,0,0.0
129645,1,0,0,0,0.0
160242,1,0,0,0,0.0
160807,1,0,0,0,0.0
206067,1,0,0,0,0.0
214741,1,0,0,0,0.0
238562,2,0,0,0,0.0
239548,1,0,0,0,0.0
281588,2,0,0,0,0.0
343319,1,0,0,0,0.0
349005,1,0,0,0,0.0
360641,1,0,0,0,0.0
434301,1,0,0,0,0.0
488177,1,0,0,0,0.0
562611,1,0,0,0,0.0
26273,2,0,0,0,0.0
32309,25,0,0,0,0.0
44139,1,0,0,0,0.0
53449,2,0,0,0,0.0
65168,2,0,0,0,0.0
74528,1,0,0,0,0.0
87135,1,0,0,0,0.0
123736,1,0,0,0,0.0
126364,1,0,0,0,0.0
150138,1,0,0,0,0.0
162799,1,0,0,0,0.0
210950,1,0,0,0,0.0
216881,1,0,0,0,0.0
229029,1,0,0,0,0.0
262800,1,0,0,0,0.0
264471,1,0,0,0,0.0
280404,1,0,0,0,0.0
283903,1,0,0,0,0.0
390738,7,0,0,0,0.0
599777,1,0,0,0,0.0
622018,1,0,0,0,0.0
654074,1,0,0,0,0.0
2007,1,0,0,0,0.0
6460,2,0,0,0,0.0
14180,1,0,0,0,0.0
17059,1,0,0,0,0.0
17808,1,0,0,0,0.0
21140,1,0,0,0,0.0
32762,1,0,0,0,0.0
34305,30,1,0,1,0.0333333333333
35951,1,0,0,0,0.0
37372,1,0,0,0,0.0
41006,1,0,0,0,0.0
49226,1,0,0,0,0.0
66500,1,0,0,0,0.0
78706,1,0,0,0,0.0
80843,1,0,0,0,0.0
91107,4,2,0,2,0.5
101018,1,0,0,0,0.0
127649,2,0,0,0,0.0
139347,4,0,0,0,0.0
140407,1,0,0,0,0.0
145576,1,0,0,0,0.0
149220,1,0,0,0,0.0
150919,1,0,0,0,0.0
152694,1,0,0,0,0.0
167148,1,0,0,0,0.0
181955,1,0,0,0,0.0
214136,2,0,0,0,0.0
222754,1,0,0,0,0.0
223516,1,0,0,0,0.0
256442,1,0,0,0,0.0
272678,1,0,0,0,0.0
393745,1,0,0,0,0.0
421208,1,0,0,0,0.0
437513,1,0,0,0,0.0
465645,1,0,0,0,0.0
485271,1,0,0,0,0.0
532630,1,0,0,0,0.0
633492,1,0,0,0,0.0
2209,1,0,0,0,0.0
2313,1,0,0,0,0.0
3445,1,0,0,0,0.0
9384,1,0,0,0,0.0
9714,1,0,0,0,0.0
10234,1,0,0,0,0.0
14776,1,0,0,0,0.0
21531,1,0,0,0,0.0
31756,6,0,0,0,0.0
43057,3,0,0,0,0.0
49096,3,0,0,0,0.0
53290,1,0,0,0,0.0
56219,1,0,0,0,0.0
57742,1,0,0,0,0.0
63323,6,0,0,0,0.0
75388,1,0,0,0,0.0
77860,1,0,0,0,0.0
96945,1,0,0,0,0.0
102362,2,0,0,0,0.0
102610,1,0,0,0,0.0
104684,3,0,0,0,0.0
119999,1,0,0,0,0.0
129905,7,0,0,0,0.0
136277,6,0,0,0,0.0
140225,3,0,0,0,0.0
141436,4,0,1,1,0.25
167974,3,0,0,0,0.0
169835,5,0,0,0,0.0
180367,1,0,0,0,0.0
182391,1,0,0,0,0.0
200395,1,0,0,0,0.0
223020,2,0,0,0,0.0
243983,1,0,0,0,0.0
248775,1,0,0,0,0.0
280454,4,0,0,0,0.0
284831,1,0,0,0,0.0
298040,1,0,0,0,0.0
302116,1,0,0,0,0.0
306508,1,0,0,0,0.0
318141,1,0,0,0,0.0
364569,1,0,0,0,0.0
391849,1,0,0,0,0.0
398820,1,0,0,0,0.0
446576,1,0,0,0,0.0
503118,1,0,0,0,0.0
547739,1,0,0,0,0.0
551340,1,0,0,0,0.0
573193,1,0,0,0,0.0
647415,1,0,0,0,0.0
739508,1,0,0,0,0.0
2044,1,0,0,0,0.0
6667,1,0,0,0,0.0
12453,1,0,0,0,0.0
18875,1,0,0,0,0.0
24552,1,0,0,0,0.0
46949,1,0,0,0,0.0
83656,1,0,0,0,0.0
87663,1,0,0,0,0.0
90072,1,0,0,0,0.0
91271,1,0,0,0,0.0
99684,1,0,0,0,0.0
130866,1,0,0,0,0.0
134653,1,0,0,0,0.0
136422,1,0,0,0,0.0
163743,1,0,0,0,0.0
169436,1,0,0,0,0.0
174401,1,0,0,0,0.0
207011,1,0,0,0,0.0
337389,2,0,0,0,0.0
400895,1,0,0,0,0.0
402100,1,0,0,0,0.0
419270,1,0,0,0,0.0
300,2,0,0,0,0.0
842,1,0,0,0,0.0
1163,53,0,0,0,0.0
14419,1,0,0,0,0.0
14496,1,0,0,0,0.0
17070,2,0,0,0,0.0
24816,1,0,0,0,0.0
32176,1,0,0,0,0.0
33177,4,0,0,0,0.0
72894,1,0,0,0,0.0
88053,8,0,0,0,0.0
92374,1,0,0,0,0.0
105864,1,0,0,0,0.0
109386,1,0,0,0,0.0
127700,1,0,0,0,0.0
144112,1,0,0,0,0.0
163019,1,0,0,0,0.0
172271,1,0,0,0,0.0
177937,1,0,0,0,0.0
179463,1,0,0,0,0.0
181208,1,0,0,0,0.0
184079,1,0,0,0,0.0
197650,1,0,0,0,0.0
213063,1,0,0,0,0.0
228487,1,0,0,0,0.0
282903,3,0,0,0,0.0
303178,1,0,0,0,0.0
304824,2,0,0,0,0.0
354271,1,0,0,0,0.0
355852,1,0,0,0,0.0
380570,1,0,0,0,0.0
413606,2,0,0,0,0.0
461431,1,0,0,0,0.0
530387,1,0,0,0,0.0
602286,1,0,0,0,0.0
645638,1,0,0,0,0.0
3403,1,0,0,0,0.0
3624,1,0,0,0,0.0
23334,2,0,0,0,0.0
36026,1,0,0,0,0.0
41902,1,0,0,0,0.0
42204,63,0,0,0,0.0
44279,1,0,0,0,0.0
52723,1,0,0,0,0.0
54242,1,0,0,0,0.0
75529,1,0,0,0,0.0
115697,3,0,0,0,0.0
117100,2,0,0,0,0.0
120900,1,0,0,0,0.0
140662,3,0,0,0,0.0
149407,1,0,0,0,0.0
162445,1,0,0,0,0.0
194988,1,0,0,0,0.0
207552,1,0,0,0,0.0
291807,1,0,0,0,0.0
307714,1,0,0,0,0.0
308612,1,0,0,0,0.0
319920,1,0,0,0,0.0
329440,1,0,0,0,0.0
893005,1,0,0,0,0.0
2032,1,0,0,0,0.0
2526,1,0,0,0,0.0
2758,1,0,0,0,0.0
3252,1,0,0,0,0.0
3264,1,0,0,0,0.0
3595,1,0,0,0,0.0
5642,1,0,0,0,0.0
21252,1,0,0,0,0.0
26629,1,0,0,0,0.0
49679,1,0,0,0,0.0
55994,3,0,0,0,0.0
61664,1,0,0,0,0.0
66931,1,0,0,0,0.0
71592,5,0,0,0,0.0
77564,1,0,0,0,0.0
86328,1,0,0,0,0.0
96072,3,0,0,0,0.0
97580,1,0,0,0,0.0
101124,1,0,0,0,0.0
110364,1,0,0,0,0.0
113624,1,0,0,0,0.0
140226,1,0,0,0,0.0
154909,1,0,0,0,0.0
172605,1,1,0,1,1.0
177347,2,0,0,0,0.0
181021,1,0,0,0,0.0
195683,2,0,0,0,0.0
201743,2,0,0,0,0.0
206405,1,0,0,0,0.0
227533,1,0,0,0,0.0
229006,1,0,0,0,0.0
243862,1,0,0,0,0.0
247340,2,0,0,0,0.0
282886,1,0,0,0,0.0
297945,1,0,0,0,0.0
323573,1,0,0,0,0.0
388538,1,0,0,0,0.0
416681,2,0,0,0,0.0
423028,1,0,0,0,0.0
425579,1,0,0,0,0.0
448734,1,0,0,0,0.0
8864,1,0,0,0,0.0
15599,1,0,0,0,0.0
25494,7,1,0,1,0.142857142857
45876,1,0,0,0,0.0
71177,1,0,0,0,0.0
84515,2,0,0,0,0.0
88694,1,0,0,0,0.0
98441,8,0,0,0,0.0
102435,1,0,0,0,0.0
124240,2,0,0,0,0.0
143041,1,0,0,0,0.0
143393,1,0,0,0,0.0
151215,1,0,0,0,0.0
160819,1,0,0,0,0.0
164739,6,0,0,0,0.0
180897,1,0,0,0,0.0
196744,1,0,0,0,0.0
200727,1,0,0,0,0.0
201842,1,0,0,0,0.0
202830,5,1,0,1,0.2
203761,1,0,0,0,0.0
211703,5,0,0,0,0.0
221454,2,0,0,0,0.0
221796,1,0,0,0,0.0
225317,1,0,0,0,0.0
251842,4,0,0,0,0.0
262955,1,0,0,0,0.0
266661,4,0,0,0,0.0
280930,1,1,0,1,1.0
282992,1,0,0,0,0.0
441232,1,0,0,0,0.0
463584,1,0,0,0,0.0
496361,1,0,0,0,0.0
612043,2,0,0,0,0.0
5647,1,0,0,0,0.0
8822,21,2,0,2,0.0952380952381
12731,39,0,0,0,0.0
14391,1,0,0,0,0.0
26910,3,0,0,0,0.0
27165,1,0,0,0,0.0
36880,1,0,0,0,0.0
37897,1,0,0,0,0.0
39254,1,0,0,0,0.0
68334,1,0,0,0,0.0
72500,1,0,0,0,0.0
115145,1,0,0,0,0.0
115345,1,0,0,0,0.0
119850,4,0,0,0,0.0
129184,1,0,0,0,0.0
141421,1,0,0,0,0.0
144391,1,0,0,0,0.0
181370,1,0,0,0,0.0
196047,1,0,0,0,0.0
196170,2,0,0,0,0.0
207539,1,0,0,0,0.0
243721,2,0,0,0,0.0
267412,2,0,0,0,0.0
286737,1,0,0,0,0.0
309430,1,0,0,0,0.0
342427,2,0,0,0,0.0
372944,1,0,0,0,0.0
386036,1,0,0,0,0.0
415644,1,0,0,0,0.0
502630,1,0,0,0,0.0
583721,1,0,0,0,0.0
159,1,0,0,0,0.0
12882,1,0,0,0,0.0
13372,2,0,0,0,0.0
17811,1,0,0,0,0.0
18209,1,0,0,0,0.0
19889,7,1,0,1,0.142857142857
24856,9,0,0,0,0.0
25955,2,0,0,0,0.0
33873,1,0,0,0,0.0
38741,1,0,0,0,0.0
62993,1,0,0,0,0.0
77305,12,0,0,0,0.0
79338,4,0,0,0,0.0
84381,1,0,0,0,0.0
87543,1,0,0,0,0.0
90360,4,0,0,0,0.0
96604,1,0,0,0,0.0
106554,1,0,0,0,0.0
119142,1,0,0,0,0.0
120086,1,0,0,0,0.0
124502,1,0,0,0,0.0
151050,1,0,0,0,0.0
151323,1,0,0,0,0.0
156099,1,0,0,0,0.0
200905,1,0,0,0,0.0
208329,1,0,0,0,0.0
214448,5,0,0,0,0.0
215358,1,0,0,0,0.0
222354,1,0,0,0,0.0
225559,3,0,0,0,0.0
231970,1,0,0,0,0.0
247009,1,0,0,0,0.0
262023,1,0,0,0,0.0
270383,1,0,0,0,0.0
304819,1,0,0,0,0.0
328103,1,0,0,0,0.0
343058,2,0,0,0,0.0
363416,1,0,0,0,0.0
386844,1,0,0,0,0.0
429886,2,0,0,0,0.0
463607,1,0,0,0,0.0
466318,1,0,0,0,0.0
1877,3,0,0,0,0.0
1955,1,0,0,0,0.0
2076,1,0,0,0,0.0
5448,1,0,0,0,0.0
6949,3,0,0,0,0.0
9096,1,0,0,0,0.0
10252,1,0,0,0,0.0
11162,5,0,0,0,0.0
20509,1,0,0,0,0.0
21288,20,0,0,0,0.0
29488,4,0,0,0,0.0
29626,1,0,0,0,0.0
32598,1,0,0,0,0.0
32682,1,0,0,0,0.0
61573,2,0,0,0,0.0
64487,1,0,0,0,0.0
65354,1,0,0,0,0.0
68727,1,0,0,0,0.0
68953,1,0,0,0,0.0
82160,1,0,0,0,0.0
83781,1,0,0,0,0.0
95878,1,0,0,0,0.0
108116,1,0,0,0,0.0
113450,1,0,0,0,0.0
128953,1,0,0,0,0.0
129525,1,0,0,0,0.0
132326,5,0,0,0,0.0
139728,2,0,0,0,0.0
156533,1,0,0,0,0.0
180222,1,0,0,0,0.0
232433,2,0,0,0,0.0
240377,1,0,0,0,0.0
263956,1,0,0,0,0.0
272200,1,0,0,0,0.0
274760,1,0,0,0,0.0
276998,1,0,0,0,0.0
316156,1,0,0,0,0.0
331587,1,0,0,0,0.0
389413,1,0,0,0,0.0
390397,1,0,0,0,0.0
458547,1,0,0,0,0.0
462635,1,0,0,0,0.0
496393,1,0,0,0,0.0
15188,1,0,0,0,0.0
30044,2,0,0,0,0.0
33222,1,0,0,0,0.0
52729,1,0,0,0,0.0
56130,4,0,0,0,0.0
61128,1,0,0,0,0.0
70223,1,0,0,0,0.0
70787,4,0,0,0,0.0
79557,3,0,0,0,0.0
85960,2,0,0,0,0.0
88166,1,0,0,0,0.0
90135,1,0,0,0,0.0
98860,1,0,0,0,0.0
104793,1,0,0,0,0.0
110613,1,0,0,0,0.0
121351,2,0,0,0,0.0
121946,1,0,0,0,0.0
138033,1,0,0,0,0.0
176473,1,0,0,0,0.0
177526,1,0,0,0,0.0
200975,1,0,0,0,0.0
207175,1,0,0,0,0.0
217388,1,0,0,0,0.0
225244,2,0,0,0,0.0
226434,1,0,0,0,0.0
258709,1,0,0,0,0.0
273944,1,0,0,0,0.0
279023,1,0,0,0,0.0
318165,1,0,0,0,0.0
325366,1,0,0,0,0.0
334208,1,0,0,0,0.0
341749,1,0,0,0,0.0
347543,1,0,0,0,0.0
373464,1,1,0,1,1.0
400045,1,0,0,0,0.0
403815,2,0,0,0,0.0
415926,1,0,0,0,0.0
2409,1,0,0,0,0.0
3054,2,0,0,0,0.0
3328,4,0,0,0,0.0
9523,1,0,0,0,0.0
22096,4,0,0,0,0.0
25309,1,0,0,0,0.0
33740,1,0,0,0,0.0
39928,1,0,0,0,0.0
57852,1,0,0,0,0.0
60624,2,0,0,0,0.0
72980,1,0,0,0,0.0
75028,1,0,0,0,0.0
78196,2,0,0,0,0.0
85028,1,0,0,0,0.0
94545,1,0,0,0,0.0
99319,2,0,0,0,0.0
102431,1,0,0,0,0.0
109828,1,0,0,0,0.0
124702,1,0,0,0,0.0
131874,1,0,0,0,0.0
132910,1,0,0,0,0.0
134049,1,0,0,0,0.0
143836,1,0,0,0,0.0
151031,1,0,0,0,0.0
164594,3,0,0,0,0.0
168013,1,0,0,0,0.0
168337,1,0,0,0,0.0
223372,6,0,0,0,0.0
224764,1,0,0,0,0.0
229760,1,0,0,0,0.0
247331,1,0,0,0,0.0
291304,1,0,0,0,0.0
315739,1,0,0,0,0.0
353423,1,0,0,0,0.0
437809,1,0,0,0,0.0
513799,1,0,0,0,0.0
532566,1,0,0,0,0.0
601102,1,0,0,0,0.0
613219,1,0,0,0,0.0
2675,2,0,0,0,0.0
2920,1,0,0,0,0.0
3171,1,0,0,0,0.0
6716,5,0,0,0,0.0
7304,1,0,0,0,0.0
10845,1,0,0,0,0.0
16769,1,0,0,0,0.0
27515,1,0,0,0,0.0
31332,2,0,0,0,0.0
32901,1,0,0,0,0.0
37194,4,0,0,0,0.0
63580,15,0,0,0,0.0
79530,1,0,0,0,0.0
79579,1,0,0,0,0.0
79965,1,0,0,0,0.0
81621,4,0,0,0,0.0
88692,1,0,0,0,0.0
95740,1,0,0,0,0.0
114253,2,0,0,0,0.0
124895,1,0,0,0,0.0
136128,1,0,0,0,0.0
136720,9,1,0,1,0.111111111111
138851,2,0,0,0,0.0
164801,1,0,0,0,0.0
178159,1,0,0,0,0.0
195243,1,0,0,0,0.0
200540,1,0,0,0,0.0
201584,1,0,0,0,0.0
271744,1,0,0,0,0.0
311646,1,0,0,0,0.0
348822,1,0,0,0,0.0
387214,1,0,0,0,0.0
402605,1,0,0,0,0.0
570045,2,0,0,0,0.0
18332,1,0,0,0,0.0
24655,1,0,0,0,0.0
84512,2,0,0,0,0.0
85974,1,0,0,0,0.0
91166,3,0,0,0,0.0
114901,1,0,0,0,0.0
116875,2,1,0,1,0.5
127901,2,0,0,0,0.0
129662,1,0,0,0,0.0
144433,1,0,0,0,0.0
173050,1,0,0,0,0.0
175215,1,0,0,0,0.0
220375,1,0,0,0,0.0
226201,2,0,0,0,0.0
228160,1,0,0,0,0.0
259593,1,0,0,0,0.0
309005,1,0,0,0,0.0
353139,1,0,0,0,0.0
353383,1,0,0,0,0.0
406714,1,0,0,0,0.0
455467,1,0,0,0,0.0
504608,1,0,0,0,0.0
527161,1,0,0,0,0.0
531136,1,0,0,0,0.0
591938,1,0,0,0,0.0
673246,1,0,0,0,0.0
926,2,0,0,0,0.0
9734,1,0,0,0,0.0
22461,2,0,0,0,0.0
23514,1,0,0,0,0.0
41507,3,0,0,0,0.0
44832,1,0,0,0,0.0
55031,2,0,0,0,0.0
56822,1,0,0,0,0.0
59683,1,0,0,0,0.0
73995,1,0,0,0,0.0
112577,1,0,0,0,0.0
119684,2,0,0,0,0.0
124297,2,1,0,1,0.5
125171,1,0,0,0,0.0
137913,1,0,0,0,0.0
163481,1,0,0,0,0.0
171587,1,0,0,0,0.0
172695,1,0,0,0,0.0
207152,3,0,0,0,0.0
254944,1,0,0,0,0.0
268468,2,0,0,0,0.0
335119,1,0,0,0,0.0
364724,1,0,0,0,0.0
373550,1,0,0,0,0.0
389790,2,0,0,0,0.0
503020,1,0,0,0,0.0
563601,1,0,0,0,0.0
610862,1,0,0,0,0.0
755950,1,0,0,0,0.0
37115,2,0,0,0,0.0
37448,1,0,0,0,0.0
65738,2,0,0,0,0.0
84877,1,0,0,0,0.0
