PROVIDER_ID,TOTAL_COUNT,READMISSION_COUNT,DEATH_COUNT,COMPLICATION_COUNT,PERCENTAGE
143892,1,0,0,0,0.0
193894,1,0,0,0,0.0
350067,1,0,0,0,0.0
583758,1,0,0,0,0.0
8354,2,0,0,0,0.0
62376,1,0,0,0,0.0
83858,3,0,0,0,0.0
84682,2,0,0,0,0.0
126913,1,0,0,0,0.0
160242,1,0,0,0,0.0
223659,1,0,0,0,0.0
254191,1,0,0,0,0.0
281588,2,0,0,0,0.0
32309,5,0,0,0,0.0
55011,1,0,0,0,0.0
65168,1,0,0,0,0.0
241348,1,0,0,0,0.0
251033,1,0,0,0,0.0
264471,1,0,0,0,0.0
342403,1,0,0,0,0.0
355165,1,0,0,0,0.0
389047,1,0,0,0,0.0
390738,1,0,0,0,0.0
11912,1,0,0,0,0.0
21130,1,0,0,0,0.0
34305,3,0,0,0,0.0
91107,1,0,0,0,0.0
127649,1,0,0,0,0.0
139347,1,0,0,0,0.0
214136,1,0,0,0,0.0
259881,1,0,0,0,0.0
282263,1,0,0,0,0.0
321290,1,0,0,0,0.0
385574,1,0,0,0,0.0
395483,2,0,0,0,0.0
627097,1,0,0,0,0.0
2209,1,0,0,0,0.0
31756,4,0,0,0,0.0
49096,1,0,0,0,0.0
63323,1,0,0,0,0.0
104684,1,0,0,0,0.0
107770,1,0,0,0,0.0
119999,1,0,0,0,0.0
129905,1,0,0,0,0.0
237621,1,0,0,0,0.0
280454,1,0,0,0,0.0
298190,1,0,0,0,0.0
334755,1,0,0,0,0.0
41885,1,0,0,0,0.0
44536,1,0,0,0,0.0
83923,1,0,0,0,0.0
84650,1,0,0,0,0.0
110286,1,0,0,0,0.0
154083,1,0,0,0,0.0
287212,1,0,0,0,0.0
337389,1,0,0,0,0.0
381699,1,0,0,0,0.0
413954,1,0,0,0,0.0
1163,6,0,0,0,0.0
1974,1,0,0,0,0.0
14419,1,0,0,0,0.0
33177,3,0,0,0,0.0
80168,1,0,0,0,0.0
88053,2,0,0,0,0.0
109386,1,0,0,0,0.0
230658,1,0,0,0,0.0
296682,1,0,0,0,0.0
327524,1,0,0,0,0.0
368882,1,0,0,0,0.0
382056,1,0,0,0,0.0
42204,19,0,0,0,0.0
109060,1,0,0,0,0.0
115697,1,0,0,0,0.0
140662,1,0,0,0,0.0
162445,1,0,0,0,0.0
204603,1,0,0,0,0.0
208275,1,0,0,0,0.0
241191,1,0,0,0,0.0
247903,1,0,0,0,0.0
308612,1,0,0,0,0.0
323545,1,0,0,0,0.0
501116,1,0,0,0,0.0
5642,1,0,0,0,0.0
28050,2,0,0,0,0.0
37399,1,0,0,0,0.0
71592,1,0,0,0,0.0
96072,4,0,0,0,0.0
116071,1,0,0,0,0.0
166488,1,0,0,0,0.0
167878,1,0,0,0,0.0
193919,1,0,0,0,0.0
201743,1,0,0,0,0.0
269056,1,0,0,0,0.0
25494,1,0,0,0,0.0
49944,1,0,0,0,0.0
98441,2,0,0,0,0.0
126135,1,0,0,0,0.0
131408,1,0,0,0,0.0
250442,1,0,0,0,0.0
251842,1,0,0,0,0.0
266661,2,0,0,0,0.0
278489,1,0,0,0,0.0
391111,1,0,0,0,0.0
449330,1,0,0,0,0.0
5160,1,0,0,0,0.0
8822,6,0,0,0,0.0
12731,8,0,0,0,0.0
19724,1,0,0,0,0.0
27165,1,0,0,0,0.0
37897,1,0,0,0,0.0
190896,1,0,0,0,0.0
191230,1,0,0,0,0.0
196047,1,0,0,0,0.0
230225,1,0,0,0,0.0
233371,1,0,0,0,0.0
269868,1,0,0,0,0.0
520414,1,0,0,0,0.0
19889,1,0,0,0,0.0
24856,7,0,0,0,0.0
38741,1,0,0,0,0.0
65710,1,0,0,0,0.0
77305,4,0,0,0,0.0
78469,1,0,0,0,0.0
79338,1,0,0,0,0.0
90360,3,0,0,0,0.0
102601,2,1,0,1,0.5
214448,1,0,0,0,0.0
225559,1,0,0,0,0.0
270383,1,0,0,0,0.0
328103,1,0,0,0,0.0
1955,1,0,0,0,0.0
21288,6,0,0,0,0.0
29488,4,0,0,0,0.0
128953,1,0,0,0,0.0
132326,3,0,0,0,0.0
139728,2,0,0,0,0.0
156533,1,0,0,0,0.0
250570,1,0,0,0,0.0
311812,1,0,0,0,0.0
481718,1,0,0,0,0.0
37491,1,0,0,0,0.0
56130,3,0,0,0,0.0
70787,1,0,0,0,0.0
71684,1,0,0,0,0.0
96164,1,0,0,0,0.0
101382,1,0,0,0,0.0
121351,1,0,0,0,0.0
207175,1,0,0,0,0.0
255294,1,0,0,0,0.0
286077,1,0,0,0,0.0
296474,1,0,0,0,0.0
2531,1,0,0,0,0.0
3328,2,0,0,0,0.0
15667,1,0,0,0,0.0
22096,1,0,0,0,0.0
25309,1,0,0,0,0.0
132910,1,0,0,0,0.0
134049,1,0,0,0,0.0
174460,1,0,0,0,0.0
224764,1,0,0,0,0.0
344106,1,0,0,0,0.0
6716,1,0,0,0,0.0
21387,1,0,0,0,0.0
50945,1,0,0,0,0.0
53594,1,0,0,0,0.0
63580,3,0,0,0,0.0
95740,1,0,0,0,0.0
172729,1,0,0,0,0.0
212279,1,0,0,0,0.0
114465,1,0,0,0,0.0
127901,1,0,0,0,0.0
184103,1,0,0,0,0.0
226201,2,0,0,0,0.0
250468,1,0,0,0,0.0
399784,1,0,0,0,0.0
463777,1,0,0,0,0.0
1077,1,0,0,0,0.0
9734,1,0,0,0,0.0
22461,1,0,0,0,0.0
78294,1,0,0,0,0.0
151313,1,0,0,0,0.0
171587,1,0,0,0,0.0
269607,1,0,0,0,0.0
283988,1,0,0,0,0.0
364724,1,0,0,0,0.0
12639,1,0,0,0,0.0
17720,1,0,0,0,0.0
45213,1,0,0,0,0.0
86171,1,0,0,0,0.0
87070,1,0,0,0,0.0
331637,1,0,0,0,0.0
460931,1,0,0,0,0.0
498441,1,0,0,0,0.0
572154,1,0,0,0,0.0
682725,1,0,0,0,0.0
222,1,0,0,0,0.0
3654,1,0,0,0,0.0
6442,1,0,0,0,0.0
9078,4,0,0,0,0.0
39546,2,0,0,0,0.0
41119,1,0,0,0,0.0
44329,3,0,0,0,0.0
77881,1,0,0,0,0.0
107111,1,0,0,0,0.0
123975,1,0,0,0,0.0
197095,1,0,0,0,0.0
225221,1,0,0,0,0.0
227450,1,0,0,0,0.0
240477,2,0,0,0,0.0
266144,1,0,0,0,0.0
300232,1,0,0,0,0.0
315217,2,0,0,0,0.0
352216,1,0,0,0,0.0
568322,1,0,0,0,0.0
2725,1,0,0,0,0.0
11342,1,0,0,0,0.0
12146,1,0,0,0,0.0
17805,1,0,0,0,0.0
57518,1,0,0,0,0.0
62103,1,0,0,0,0.0
126357,1,0,0,0,0.0
144922,1,0,0,0,0.0
372684,1,0,0,0,0.0
414982,1,0,0,0,0.0
485490,1,0,0,0,0.0
8005,1,0,0,0,0.0
29437,2,0,0,0,0.0
38853,1,0,0,0,0.0
45680,1,0,0,0,0.0
109384,1,0,0,0,0.0
176715,1,0,0,0,0.0
188748,1,0,0,0,0.0
223647,1,0,0,0,0.0
324606,1,0,0,0,0.0
354202,1,0,0,0,0.0
386674,1,0,0,0,0.0
425793,1,0,0,0,0.0
462053,1,0,0,0,0.0
46605,1,0,0,0,0.0
135169,1,0,0,0,0.0
226879,1,0,0,0,0.0
265422,1,0,0,0,0.0
322462,1,0,0,0,0.0
402314,1,0,0,0,0.0
3244,1,0,0,0,0.0
12749,1,0,0,0,0.0
17119,1,0,0,0,0.0
27096,1,0,0,0,0.0
31398,6,0,0,0,0.0
52786,1,0,0,0,0.0
62403,2,0,0,0,0.0
71871,1,0,0,0,0.0
72883,4,0,0,0,0.0
103138,2,0,0,0,0.0
113091,1,0,0,0,0.0
114636,1,0,0,0,0.0
132678,3,0,0,0,0.0
231416,3,0,0,0,0.0
451143,1,0,0,0,0.0
224,1,0,0,0,0.0
8150,1,0,0,0,0.0
52534,2,0,0,0,0.0
69510,1,0,0,0,0.0
91365,1,0,0,0,0.0
124773,2,0,0,0,0.0
170947,1,0,0,0,0.0
203877,1,0,0,0,0.0
255623,1,0,0,0,0.0
308949,2,0,0,0,0.0
531009,1,0,0,0,0.0
18041,2,0,0,0,0.0
31096,1,0,0,0,0.0
36482,1,0,0,0,0.0
42306,2,0,0,0,0.0
70121,1,0,0,0,0.0
79186,1,0,0,0,0.0
157364,1,0,0,0,0.0
204660,2,0,0,0,0.0
426223,1,0,0,0,0.0
6946,6,0,0,0,0.0
161499,1,0,0,0,0.0
183659,1,0,0,0,0.0
187747,1,0,0,0,0.0
288421,1,0,0,0,0.0
331621,1,0,0,0,0.0
343186,1,0,0,0,0.0
469335,1,0,0,0,0.0
488832,1,0,0,0,0.0
530976,1,0,0,0,0.0
152,2,0,0,0,0.0
48878,4,0,0,0,0.0
117058,1,0,0,0,0.0
205039,2,0,0,0,0.0
293634,1,0,0,0,0.0
9732,1,0,0,0,0.0
60508,2,0,0,0,0.0
89311,1,0,0,0,0.0
96124,1,0,0,0,0.0
166944,1,0,0,0,0.0
228814,2,0,0,0,0.0
255439,1,0,0,0,0.0
265275,1,0,0,0,0.0
401204,1,0,0,0,0.0
37438,1,0,0,0,0.0
60646,1,0,0,0,0.0
125386,2,0,0,0,0.0
210970,1,0,0,0,0.0
218399,1,0,0,0,0.0
225494,1,0,0,0,0.0
280275,1,0,0,0,0.0
284486,1,0,0,0,0.0
348862,1,0,0,0,0.0
381157,1,0,0,0,0.0
475774,1,0,0,0,0.0
38734,1,0,0,0,0.0
39636,1,0,0,0,0.0
105781,5,0,0,0,0.0
138198,1,0,0,0,0.0
164328,1,0,0,0,0.0
204916,2,0,0,0,0.0
304877,1,0,0,0,0.0
375847,1,0,0,0,0.0
401369,1,0,0,0,0.0
419024,1,0,0,0,0.0
21724,1,0,0,0,0.0
48058,1,0,0,0,0.0
61415,1,0,0,0,0.0
80635,1,0,0,0,0.0
96033,1,0,0,0,0.0
156760,1,0,0,0,0.0
158544,1,0,0,0,0.0
224887,1,0,0,0,0.0
256836,1,0,0,0,0.0
299919,1,0,0,0,0.0
318471,2,0,0,0,0.0
329374,1,0,0,0,0.0
478939,1,0,0,0,0.0
629143,1,0,0,0,0.0
25749,1,0,0,0,0.0
50690,2,0,0,0,0.0
75592,1,0,0,0,0.0
204752,1,0,0,0,0.0
206382,1,0,0,0,0.0
253265,1,0,0,0,0.0
2786,1,0,0,0,0.0
31359,1,0,0,0,0.0
45032,10,0,0,0,0.0
135577,1,0,0,0,0.0
252329,1,0,0,0,0.0
594443,1,0,0,0,0.0
629517,1,0,0,0,0.0
653664,1,0,0,0,0.0
7078,1,0,0,0,0.0
30653,1,0,0,0,0.0
39330,1,0,0,0,0.0
48801,1,0,0,0,0.0
50775,1,0,0,0,0.0
53488,2,0,0,0,0.0
57247,3,0,0,0,0.0
59422,1,0,0,0,0.0
97479,1,0,0,0,0.0
113785,1,0,0,0,0.0
133496,1,0,0,0,0.0
149274,1,0,0,0,0.0
165309,1,0,0,0,0.0
186401,1,0,0,0,0.0
212659,1,0,0,0,0.0
219101,1,0,0,0,0.0
253234,1,0,0,0,0.0
289109,1,0,0,0,0.0
302624,1,0,0,0,0.0
445301,1,0,0,0,0.0
50296,4,0,0,0,0.0
76377,1,0,0,0,0.0
145995,1,0,0,0,0.0
201962,1,0,0,0,0.0
236742,1,0,0,0,0.0
370683,1,0,0,0,0.0
396834,1,0,0,0,0.0
422759,1,0,0,0,0.0
1878,3,0,0,0,0.0
2633,12,0,0,0,0.0
31479,1,0,0,0,0.0
43261,1,0,0,0,0.0
125312,1,0,0,0,0.0
168536,1,0,0,0,0.0
179812,1,0,0,0,0.0
204614,1,0,0,0,0.0
261680,1,0,0,0,0.0
262808,1,0,0,0,0.0
339852,1,0,0,0,0.0
541551,1,0,0,0,0.0
566708,1,0,0,0,0.0
770893,1,0,0,0,0.0
689,1,0,0,0,0.0
6194,1,0,0,0,0.0
14213,1,0,0,0,0.0
32657,1,0,0,0,0.0
42517,1,0,0,0,0.0
58903,1,0,0,0,0.0
61815,1,0,0,0,0.0
74537,1,1,0,1,1.0
75081,1,0,0,0,0.0
76482,1,0,0,0,0.0
97484,1,0,0,0,0.0
104835,1,0,0,0,0.0
157333,1,0,0,0,0.0
188271,1,0,0,0,0.0
189299,1,0,0,0,0.0
221561,1,0,0,0,0.0
255023,1,0,0,0,0.0
385310,1,0,0,0,0.0
54160,1,0,0,0,0.0
90034,3,0,0,0,0.0
115818,6,0,0,0,0.0
136694,2,0,0,0,0.0
139048,2,0,0,0,0.0
196288,1,0,0,0,0.0
446200,1,0,0,0,0.0
16,1,0,0,0,0.0
86,1,0,0,0,0.0
55784,1,0,0,0,0.0
63525,1,0,0,0,0.0
96082,1,0,0,0,0.0
107909,2,0,0,0,0.0
160212,1,0,0,0,0.0
172186,1,0,0,0,0.0
259155,1,0,0,0,0.0
345514,2,0,0,0,0.0
377248,1,0,0,0,0.0
417269,1,0,0,0,0.0
4220,1,0,0,0,0.0
5382,1,0,0,0,0.0
34014,1,0,0,0,0.0
34589,3,0,0,0,0.0
148270,1,0,0,0,0.0
291063,1,0,0,0,0.0
301100,1,0,0,0,0.0
637827,1,0,0,0,0.0
15010,2,0,0,0,0.0
32745,2,0,0,0,0.0
33317,1,0,0,0,0.0
57240,1,0,0,0,0.0
94116,2,1,0,1,0.5
109161,1,1,0,1,1.0
223910,1,0,0,0,0.0
322992,1,0,0,0,0.0
361726,1,0,0,0,0.0
538621,1,0,0,0,0.0
545054,1,0,0,0,0.0
591380,1,0,0,0,0.0
5862,1,0,0,0,0.0
12677,1,0,0,0,0.0
31857,2,1,0,1,0.5
40130,1,0,0,0,0.0
40838,1,0,0,0,0.0
43843,1,0,0,0,0.0
57428,1,0,0,0,0.0
67645,1,0,0,0,0.0
73837,2,0,0,0,0.0
73976,1,0,0,0,0.0
85033,1,0,0,0,0.0
93943,1,0,0,0,0.0
99792,1,0,0,0,0.0
150000,3,0,0,0,0.0
300757,2,0,0,0,0.0
1997,1,0,0,0,0.0
12237,1,0,0,0,0.0
20974,1,0,0,0,0.0
26675,2,0,0,0,0.0
46575,1,0,0,0,0.0
89688,1,0,0,0,0.0
120371,2,0,0,0,0.0
366485,1,0,0,0,0.0
391568,1,0,0,0,0.0
532226,1,0,0,0,0.0
701959,1,0,0,0,0.0
809909,1,0,0,0,0.0
9980,1,0,0,0,0.0
14890,1,0,0,0,0.0
24550,1,0,0,0,0.0
32817,1,0,0,0,0.0
42305,1,0,0,0,0.0
56560,1,0,0,0,0.0
85055,1,0,0,0,0.0
217397,1,0,0,0,0.0
221559,1,0,0,0,0.0
343957,1,0,0,0,0.0
350269,1,0,0,0,0.0
365707,2,0,0,0,0.0
388310,1,0,0,0,0.0
420118,1,0,0,0,0.0
429085,1,0,0,0,0.0
5247,8,0,0,0,0.0
23331,1,0,0,0,0.0
28387,1,0,0,0,0.0
60445,1,0,0,0,0.0
177816,1,0,0,0,0.0
220621,1,0,0,0,0.0
301702,1,0,0,0,0.0
14510,1,0,0,0,0.0
16552,2,0,0,0,0.0
21199,1,0,0,0,0.0
29147,3,1,0,1,0.333333333333
40901,1,0,0,0,0.0
51858,1,0,0,0,0.0
60188,1,0,0,0,0.0
66891,2,0,0,0,0.0
80920,2,0,0,0,0.0
112322,1,0,0,0,0.0
126793,1,0,0,0,0.0
144585,2,0,0,0,0.0
174764,1,0,0,0,0.0
175623,1,0,0,0,0.0
198435,1,0,0,0,0.0
208421,1,0,0,0,0.0
261158,1,0,0,0,0.0
328923,1,0,0,0,0.0
401793,1,0,0,0,0.0
560264,1,0,0,0,0.0
33669,1,0,0,0,0.0
53204,2,0,0,0,0.0
75174,1,0,0,0,0.0
151825,1,0,0,0,0.0
171212,1,0,0,0,0.0
500627,1,0,0,0,0.0
19740,1,0,0,0,0.0
32503,1,0,0,0,0.0
48948,1,0,0,0,0.0
89858,1,0,0,0,0.0
114498,1,0,0,0,0.0
156563,1,0,0,0,0.0
169308,1,0,0,0,0.0
259156,1,0,0,0,0.0
336841,1,0,0,0,0.0
345522,1,0,0,0,0.0
3613,1,0,0,0,0.0
11054,1,0,0,0,0.0
23762,1,0,0,0,0.0
89591,1,0,0,0,0.0
193815,4,0,0,0,0.0
206363,2,0,0,0,0.0
350920,1,0,0,0,0.0
510476,1,0,0,0,0.0
625509,1,0,0,0,0.0
875478,1,0,0,0,0.0
53564,1,0,0,0,0.0
141153,1,0,0,0,0.0
157781,1,0,0,0,0.0
202664,3,0,0,0,0.0
643115,1,0,0,0,0.0
18369,1,0,0,0,0.0
31641,1,0,0,0,0.0
32728,1,0,0,0,0.0
61284,5,0,0,0,0.0
61285,6,0,0,0,0.0
145996,1,0,0,0,0.0
172889,1,0,0,0,0.0
176786,1,0,0,0,0.0
183042,1,0,0,0,0.0
221915,1,0,0,0,0.0
408300,2,0,0,0,0.0
413324,1,0,0,0,0.0
646,2,0,0,0,0.0
11779,4,0,0,0,0.0
29968,3,0,0,0,0.0
40772,1,0,0,0,0.0
42497,2,0,0,0,0.0
75983,1,0,0,0,0.0
109043,1,0,0,0,0.0
504088,1,0,0,0,0.0
575917,1,0,0,0,0.0
593011,1,0,0,0,0.0
3034,1,0,0,0,0.0
19229,2,0,0,0,0.0
26384,1,0,0,0,0.0
33098,2,1,0,1,0.5
42146,1,0,0,0,0.0
63133,3,0,0,0,0.0
86936,1,0,0,0,0.0
191198,1,0,0,0,0.0
215740,1,0,0,0,0.0
256178,2,0,0,0,0.0
293348,1,0,0,0,0.0
437457,1,0,0,0,0.0
3683,13,0,0,0,0.0
8455,1,0,0,0,0.0
12808,1,0,0,0,0.0
12964,1,0,0,0,0.0
75395,5,0,0,0,0.0
87480,1,0,0,0,0.0
97731,1,0,0,0,0.0
136765,1,0,0,0,0.0
150657,1,0,0,0,0.0
159390,3,0,0,0,0.0
167994,1,0,0,0,0.0
181425,1,0,0,0,0.0
231054,1,0,0,0,0.0
433553,1,0,0,0,0.0
6193,1,0,0,0,0.0
13493,1,0,0,0,0.0
36911,1,0,0,0,0.0
40451,1,0,0,0,0.0
68088,1,0,0,0,0.0
96902,1,0,0,0,0.0
100356,1,0,0,0,0.0
116471,1,0,0,0,0.0
145581,1,0,0,0,0.0
181037,1,0,0,0,0.0
219595,1,0,0,0,0.0
271167,1,0,0,0,0.0
355018,1,0,0,0,0.0
403117,1,0,0,0,0.0
497003,1,1,0,1,1.0
38836,1,0,0,0,0.0
60260,5,0,0,0,0.0
84615,1,0,0,0,0.0
123867,1,0,0,0,0.0
365608,1,0,0,0,0.0
445204,1,0,0,0,0.0
578523,1,0,0,0,0.0
959,1,0,0,0,0.0
14586,1,0,0,0,0.0
21069,1,0,0,0,0.0
21731,1,0,0,0,0.0
34881,2,0,0,0,0.0
74236,1,0,0,0,0.0
99480,1,0,0,0,0.0
160950,1,0,0,0,0.0
175562,1,0,0,0,0.0
183065,6,0,0,0,0.0
216031,2,0,0,0,0.0
220571,1,0,0,0,0.0
319630,2,0,0,0,0.0
391255,1,0,0,0,0.0
29094,1,0,0,0,0.0
49569,1,0,0,0,0.0
52632,1,0,0,0,0.0
98955,1,0,0,0,0.0
111525,1,0,0,0,0.0
121602,1,0,0,0,0.0
154052,1,0,0,0,0.0
156914,1,0,0,0,0.0
193888,1,0,0,0,0.0
231663,1,0,0,0,0.0
236319,3,0,0,0,0.0
317912,1,0,0,0,0.0
11560,4,0,0,0,0.0
15877,5,0,0,0,0.0
17643,1,0,0,0,0.0
25636,4,0,0,0,0.0
28705,1,0,0,0,0.0
32993,4,0,0,0,0.0
37443,3,0,0,0,0.0
40583,1,0,0,0,0.0
49683,5,0,0,0,0.0
143275,1,0,0,0,0.0
163202,1,0,0,0,0.0
185449,1,0,0,0,0.0
263239,1,0,0,0,0.0
267013,1,0,0,0,0.0
292515,1,0,0,0,0.0
361647,1,0,0,0,0.0
405095,1,0,0,0,0.0
476376,1,0,0,0,0.0
504123,1,0,0,0,0.0
6304,1,0,0,0,0.0
7425,1,0,0,0,0.0
33145,1,0,0,0,0.0
35985,1,0,0,0,0.0
209691,1,0,0,0,0.0
237358,1,0,0,0,0.0
275320,2,0,0,0,0.0
294378,1,0,0,0,0.0
483521,1,0,0,0,0.0
18511,1,0,0,0,0.0
32270,1,0,0,0,0.0
65810,1,0,0,0,0.0
74050,1,0,0,0,0.0
115845,1,0,0,0,0.0
135819,1,0,0,0,0.0
306551,1,0,0,0,0.0
351181,1,0,0,0,0.0
371469,1,0,0,0,0.0
537777,1,0,0,0,0.0
46660,2,0,0,0,0.0
47903,1,0,0,0,0.0
58384,3,0,0,0,0.0
71406,1,0,0,0,0.0
81356,1,0,0,0,0.0
111968,1,0,0,0,0.0
153241,1,0,0,0,0.0
168535,1,0,0,0,0.0
174909,2,0,0,0,0.0
269957,1,0,0,0,0.0
390886,1,0,0,0,0.0
516827,1,0,0,0,0.0
661296,1,0,0,0,0.0
16341,1,1,0,1,1.0
34979,2,0,0,0,0.0
52981,1,0,0,0,0.0
56055,1,0,0,0,0.0
75225,1,0,0,0,0.0
81688,1,0,0,0,0.0
84764,1,0,0,0,0.0
122630,1,0,0,0,0.0
133140,1,0,0,0,0.0
213799,1,0,0,0,0.0
328325,2,0,0,0,0.0
396675,1,1,0,1,1.0
677871,1,0,0,0,0.0
598,2,0,0,0,0.0
3694,2,0,0,0,0.0
10130,12,0,0,0,0.0
11455,1,0,0,0,0.0
27151,1,0,0,0,0.0
49200,6,0,0,0,0.0
71730,1,0,0,0,0.0
77769,1,0,0,0,0.0
95196,1,0,0,0,0.0
126740,1,0,0,0,0.0
137699,1,0,0,0,0.0
180909,1,0,0,0,0.0
247537,1,0,0,0,0.0
316015,1,0,0,0,0.0
447295,1,0,0,0,0.0
6414,1,0,0,0,0.0
28287,2,0,0,0,0.0
56721,3,0,0,0,0.0
123385,1,0,0,0,0.0
185387,1,0,0,0,0.0
226181,1,1,0,1,1.0
274254,1,0,0,0,0.0
331280,1,0,0,0,0.0
2190,2,0,0,0,0.0
14326,1,0,0,0,0.0
51718,3,0,0,0,0.0
61665,5,0,0,0,0.0
136911,1,0,0,0,0.0
237101,1,0,0,0,0.0
254364,1,0,0,0,0.0
304129,1,0,0,0,0.0
408348,1,0,0,0,0.0
10897,1,0,0,0,0.0
58982,2,0,0,0,0.0
73229,1,0,0,0,0.0
81727,1,0,0,0,0.0
109827,1,0,0,0,0.0
305004,1,0,0,0,0.0
412280,1,0,0,0,0.0
551474,1,0,0,0,0.0
18197,1,0,0,0,0.0
25637,14,0,0,0,0.0
38355,1,0,0,0,0.0
75186,1,0,0,0,0.0
95508,3,0,0,0,0.0
115204,3,0,0,0,0.0
152510,1,0,0,0,0.0
268524,1,0,0,0,0.0
311639,1,0,0,0,0.0
341286,1,0,0,0,0.0
568154,1,0,0,0,0.0
14099,11,1,0,1,0.0909090909091
19765,1,0,0,0,0.0
36926,1,0,0,0,0.0
48171,2,0,0,0,0.0
52054,1,0,0,0,0.0
119771,1,0,0,0,0.0
124291,1,0,0,0,0.0
154022,1,0,0,0,0.0
158857,3,0,0,0,0.0
168664,1,0,0,0,0.0
361713,1,0,0,0,0.0
510920,1,0,0,0,0.0
535899,1,0,0,0,0.0
595328,1,0,0,0,0.0
15511,1,0,0,0,0.0
34154,1,0,0,0,0.0
52485,1,0,0,0,0.0
81360,1,0,0,0,0.0
151613,2,0,0,0,0.0
188408,1,0,0,0,0.0
200961,1,0,0,0,0.0
226242,1,0,0,0,0.0
227157,1,0,0,0,0.0
396629,1,0,0,0,0.0
5509,2,0,0,0,0.0
25084,1,0,0,0,0.0
39062,1,0,0,0,0.0
63125,1,0,0,0,0.0
77105,1,0,0,0,0.0
133346,1,0,0,0,0.0
156098,1,0,0,0,0.0
173386,1,0,0,0,0.0
269135,1,0,0,0,0.0
307026,1,0,0,0,0.0
361778,1,0,0,0,0.0
707785,1,0,0,0,0.0
755535,1,0,0,0,0.0
20520,1,0,0,0,0.0
104022,1,0,0,0,0.0
104888,3,0,0,0,0.0
132641,1,0,0,0,0.0
154435,1,0,0,0,0.0
212765,1,0,0,0,0.0
242502,1,0,0,0,0.0
383551,1,0,0,0,0.0
2876,1,0,0,0,0.0
8189,1,0,0,0,0.0
21573,1,0,0,0,0.0
29153,3,0,0,0,0.0
88179,1,0,0,0,0.0
108283,1,0,0,0,0.0
147118,1,0,0,0,0.0
243815,1,0,0,0,0.0
287913,1,0,0,0,0.0
391556,1,0,0,0,0.0
19874,1,0,0,0,0.0
45164,1,0,0,0,0.0
161935,1,0,0,0,0.0
177364,1,0,0,0,0.0
183009,1,0,0,0,0.0
188871,1,0,0,0,0.0
272717,1,0,0,0,0.0
